id,introDone,introDoneLastChangedAt,gameID,gameIDLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,name,nameLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,exitSurvey,exitSurveyLastChangedAt,exitStep,exitStepLastChangedAt,urlParams,urlParamsLastChangedAt,intro,introLastChangedAt,ended,endedLastChangedAt,recipient,recipientLastChangedAt
01HVSYHPCFQTQMF2D9ASZQCSC8,true,2024-04-19T01:13:52.008456032Z,01HVSY7HNNT1WZSF3YM7ETAT0Z,2024-04-19T01:11:47.371550078Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:11:47.371550078Z,"[""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-04-19T01:15:55.31531225Z,5e5012ec47808406305d6a0d,2024-04-19T01:11:47.343725733Z,player 4,2024-04-19T01:15:55.31531225Z,01HVSYHNR35YWWWMWX1CSTNNYB,2024-04-19T01:11:47.343725733Z,rerun-interactive-0.3,2024-04-19T01:11:47.371550078Z,"{""age"":""60"",""gender"":""MANN"",""strength"":""BAD"",""fair"":""YES"",""feedback"":""NONE"",""education"":""bachelor"",""teammates"":""YES"",""notes"":""YES"",""politics"":""RIGHT"",""geo"":""UK"",""ethnicity"":""IRISH""}",2024-04-19T01:29:30.739417394Z,1,2024-04-19T01:29:30.774085189Z,{},2024-04-19T01:11:47.717823745Z,4,2024-04-19T01:13:48.691754549Z,game ended,2024-04-19T01:27:59.941731021Z,01HVSYGP1CRWM25R871AYXYQZC,2024-04-19T01:27:06.145178646Z
01HVSYJYG7Q6XW8VEP0YT3CX4D,true,2024-04-19T01:15:27.682008947Z,01HVSY7GQ60RRG4GRKEPMZNJAK,2024-04-19T01:12:28.454885842Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:12:28.454885842Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-04-19T01:20:28.187608072Z,65413bab6fddf0f8c7953c2c,2024-04-19T01:12:28.423710388Z,player 3,2024-04-19T01:20:28.187608072Z,01HVSYJY8KD56KY2KQ3P9G9RHY,2024-04-19T01:12:28.423710388Z,rerun-interactive-0.3,2024-04-19T01:12:28.454885842Z,"{""age"":""25"",""gender"":""female"",""strength"":""actually writing to other players and being honest"",""fair"":""sure"",""feedback"":"""",""education"":""bachelor"",""teammates"":""unknown half did not write"",""notes"":""yes but half the time they never wrote anything so it was difficult"",""politics"":""slight left"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-19T01:32:53.860132816Z,1,2024-04-19T01:32:53.820234167Z,{},2024-04-19T01:12:28.642816425Z,4,2024-04-19T01:15:15.398134557Z,game ended,2024-04-19T01:31:36.774017002Z,01HVSYKG8P05E4FJ0Y2MTHMEE2,2024-04-19T01:30:36.785334422Z
01HVSYKG8P05E4FJ0Y2MTHMEE2,true,2024-04-19T01:15:58.626870363Z,01HVSY7GQ60RRG4GRKEPMZNJAK,2024-04-19T01:12:46.646509144Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:12:46.646509144Z,"[""🐿️"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T01:20:28.187608072Z,6533e2b5e9ab7a074c52fdf4,2024-04-19T01:12:46.61448366Z,player 4,2024-04-19T01:20:28.187608072Z,01HVSYKFYB03BTY2CRGTH41EYF,2024-04-19T01:12:46.61448366Z,rerun-interactive-0.3,2024-04-19T01:12:46.646509144Z,"{""age"":""34"",""gender"":""Female"",""strength"":""average"",""fair"":""Yes"",""feedback"":""NA"",""education"":""bachelor"",""teammates"":""Yes, I hope so"",""notes"":""some"",""politics"":""Far left"",""geo"":""Canada - Qc"",""ethnicity"":""White""}",2024-04-19T01:32:29.306596634Z,1,2024-04-19T01:32:29.259820957Z,{},2024-04-19T01:12:46.870353532Z,4,2024-04-19T01:15:50.079282412Z,game ended,2024-04-19T01:31:36.774017002Z,01HVSYGJAX9HKQSFBE01BV2C12,2024-04-19T01:30:36.785334422Z
01HVSYSRATDX4RHN86B9C8WM9J,true,2024-04-19T01:19:45.079365215Z,01HVSY7FQ5P23CKQY4G743DX2B,2024-04-19T01:16:11.511146659Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:11.511146659Z,"[""🐇"",""🐇"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️""]",2024-04-19T01:20:18.753547479Z,5fea2e6613597c51a166f24d,2024-04-19T01:16:11.482065983Z,player 3,2024-04-19T01:20:18.753547479Z,01HVSYSQQBMHHCVM3AY101HC3C,2024-04-19T01:16:11.482065983Z,rerun-interactive-0.3,2024-04-19T01:16:11.511146659Z,"{""age"":""56"",""gender"":""Maleq"",""strength"":""I felt strong and in control"",""fair"":""Yes"",""feedback"":""No issues"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Right"",""geo"":""British"",""ethnicity"":""White""}",2024-04-19T01:31:33.551522636Z,1,2024-04-19T01:31:33.587786998Z,{},2024-04-19T01:16:11.820898662Z,4,2024-04-19T01:19:29.470572325Z,game ended,2024-04-19T01:30:05.956703996Z,01HVSYTEAK5MYAGAAGKXGDJNKV,2024-04-19T01:29:19.103210809Z
01HVSYT50NRA2SR0AQVEHGMZRX,true,2024-04-19T01:20:12.416962359Z,01HVSY7FPSB1E3PTN0RBKYSMKE,2024-04-19T01:16:24.49819825Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:24.49819825Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-19T01:21:51.003482496Z,5d48fbe4fb0ce000010502c5,2024-04-19T01:16:24.469642091Z,player 1,2024-04-19T01:21:51.003482496Z,01HVSYT4KNVM29GJJK0BCPBT3B,2024-04-19T01:16:24.469642091Z,rerun-interactive-0.3,2024-04-19T01:16:24.49819825Z,"{""age"":""28"",""gender"":""Female"",""strength"":""Strong"",""fair"":""Yes"",""feedback"":""Nothing to add!"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":""Liberal"",""geo"":""Canadian"",""ethnicity"":""White""}",2024-04-19T01:34:19.62543798Z,1,2024-04-19T01:34:19.582299637Z,{},2024-04-19T01:16:24.699282628Z,4,2024-04-19T01:19:57.057521135Z,game ended,2024-04-19T01:33:32.607111554Z,01HVSYTBRS7A1F1CNJ5F93BGKQ,2024-04-19T01:32:34.387038617Z
01HVSYTBRS7A1F1CNJ5F93BGKQ,true,2024-04-19T01:21:08.043299959Z,01HVSY7FPSB1E3PTN0RBKYSMKE,2024-04-19T01:16:31.415101691Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:31.415101691Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️""]",2024-04-19T01:21:51.003482496Z,656e03a1539622d0826d2e90,2024-04-19T01:16:31.385522772Z,player 2,2024-04-19T01:21:51.003482496Z,01HVSYTBFZK9BF37X01VBP642N,2024-04-19T01:16:31.385522772Z,rerun-interactive-0.3,2024-04-19T01:16:31.415101691Z,"{""age"":""33"",""gender"":""Male"",""strength"":""Quickly letting the other player known what I was seeing in my yard."",""fair"":""Yes, it was a fun experience!"",""feedback"":""It was not initially clear that the player had to press the Submit button, in the test game the answer would auto submit after letting go of the mouse button."",""education"":""bachelor"",""teammates"":""I believe one of the teammates may have given an incorrect count as there were 54 animal combinations in the yard and my final tally using their numbers was 56."",""notes"":""Yes, I also counted the different animal combinations in the chart"",""politics"":""Liberal"",""geo"":""Canadian"",""ethnicity"":""South Asian""}",2024-04-19T01:39:39.335381437Z,1,2024-04-19T01:39:39.389991517Z,{},2024-04-19T01:16:31.559305577Z,4,2024-04-19T01:20:35.821748716Z,game ended,2024-04-19T01:33:32.607111554Z,01HVSYTMRRY1P63CJTAF0M6N82,2024-04-19T01:32:34.387038617Z
01HVSYTEAK5MYAGAAGKXGDJNKV,true,2024-04-19T01:20:18.308154331Z,01HVSY7FQ5P23CKQY4G743DX2B,2024-04-19T01:16:34.032878826Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:34.032878826Z,"[""🐿️"",""🐿️"",""                                   "",""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-19T01:20:18.753547479Z,5aae93f5fb22320001baaaac,2024-04-19T01:16:34.003112363Z,player 4,2024-04-19T01:20:18.753547479Z,01HVSYTDMEGYRDAE7EEA335SAQ,2024-04-19T01:16:34.003112363Z,rerun-interactive-0.3,2024-04-19T01:16:34.032878826Z,"{""age"":""51"",""gender"":""female"",""strength"":""I seemed to see more animals than my team mates"",""fair"":""yes very fair"",""feedback"":""no problems encountered.  very enjoyable study"",""education"":""high-school"",""teammates"":""i think so.  it didnt occur to me that they would lie"",""notes"":""yes"",""politics"":""left"",""geo"":""british"",""ethnicity"":""white""}",2024-04-19T01:32:17.295740206Z,1,2024-04-19T01:32:17.335447822Z,{},2024-04-19T01:16:34.37748824Z,4,2024-04-19T01:19:25.007197858Z,game ended,2024-04-19T01:30:05.956703996Z,01HVSXQZXQP050M0V1C73Y7JFD,2024-04-19T01:29:19.103210809Z
01HVSYTMRRY1P63CJTAF0M6N82,true,2024-04-19T01:18:05.59778867Z,01HVSY7FPSB1E3PTN0RBKYSMKE,2024-04-19T01:16:40.631669497Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:40.631669497Z,"[""                                   "",""🐿️"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️""]",2024-04-19T01:21:51.003482496Z,612198f856c9f4f2f02f7046,2024-04-19T01:16:40.600063449Z,player 3,2024-04-19T01:21:51.003482496Z,01HVSYTM5KN7TG5ERNF6X8W5WT,2024-04-19T01:16:40.600063449Z,rerun-interactive-0.3,2024-04-19T01:16:40.631669497Z,"{""age"":""25"",""gender"":""Female"",""strength"":""I thought it was a little bit difficult to work out"",""fair"":""Yes I do"",""feedback"":""No issues encountered "",""education"":""master"",""teammates"":""They were good, I thought they were truthful"",""notes"":""No, I tried to work it out each time"",""politics"":""Left"",""geo"":""English"",""ethnicity"":""White British""}",2024-04-19T01:35:07.833680676Z,1,2024-04-19T01:35:07.886645236Z,{},2024-04-19T01:16:40.933711056Z,4,2024-04-19T01:17:57.057040643Z,game ended,2024-04-19T01:33:32.607111554Z,01HVSYTR7E21QBK3QN5PPTJ9PE,2024-04-19T01:32:34.387038617Z
01HVSYTR7E21QBK3QN5PPTJ9PE,true,2024-04-19T01:21:50.401307808Z,01HVSY7FPSB1E3PTN0RBKYSMKE,2024-04-19T01:16:44.174237016Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:44.174237016Z,"[""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T01:21:51.003482496Z,6062450c1bb2c6f42298bda8,2024-04-19T01:16:44.142433737Z,player 4,2024-04-19T01:21:51.003482496Z,01HVSYTQX9HDV73NG740HMKH1G,2024-04-19T01:16:44.142433737Z,rerun-interactive-0.3,2024-04-19T01:16:44.174237016Z,"{""age"":""44"",""gender"":""Female"",""strength"":""I felt like I could have done better with more practice. I liked the interaction."",""fair"":""Yes"",""feedback"":""I wish that the slider in the game matched the one in the practice test."",""education"":""other"",""teammates"":""I think so."",""notes"":""No"",""politics"":""Conservative"",""geo"":""Canada"",""ethnicity"":""Mixed race""}",2024-04-19T01:36:43.92664816Z,1,2024-04-19T01:36:43.973242444Z,{},2024-04-19T01:16:44.344218831Z,4,2024-04-19T01:21:33.905732714Z,game ended,2024-04-19T01:33:32.607111554Z,01HVSYT50NRA2SR0AQVEHGMZRX,2024-04-19T01:32:34.387038617Z
01HVSYTX6SF8JNDJB86JG4C3QV,,,01HVSY7EKH0FY8YKV9EZ4MWB4Z,2024-04-19T01:16:49.272296773Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:49.272296773Z,"[""🐇"",""🐿️"",""🐿️"",""                                   ""]",2024-04-19T01:21:58.253495579Z,5f35ea51f0cfd606d35d01e5,2024-04-19T01:16:49.241995004Z,player 4,2024-04-19T01:21:58.253495579Z,01HVSYTWTAFGCTTF9XCBP9E6J2,2024-04-19T01:16:49.241995004Z,rerun-interactive-0.3,2024-04-19T01:16:49.272296773Z,"{""age"":""34"",""gender"":""Male"",""strength"":""Moot point. Game failed to load..."",""fair"":""I mean fair if I get some compensation so yeah. "",""feedback"":""Major problem, The game failed to load right after the University of something red emblem reminding me a bit of the Warner Brothers symbol. It was like the survey skiped the game to the end. Sorry. I guess some testing needs to be done. On the plus side is I got to rest my feet and this helped me to procrastine on cleaning this hallway in my house. "",""education"":""bachelor"",""teammates"":""The one person on the example was not wrong that there was a dog but left out that there were three cats. Hard to tell. I think the experiement messed up and auto sent me to the end. "",""notes"":""Umm. There was a preamble page and I was reading it when it automatically sent me to this exit page? I think the script messed up?"",""politics"":""slight conservative"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-19T01:27:06.394625186Z,1,2024-04-19T01:27:06.491597007Z,{},2024-04-19T01:16:49.524779634Z,4,2024-04-19T01:21:22.600675534Z,game ended,2024-04-19T01:34:57.809211841Z,01HVSY185TQTF5H72MPGFMGHD1,2024-04-19T01:33:55.578378646Z
01HVSYV4PSVWY89DN84DNDEADH,true,2024-04-19T01:19:26.87628257Z,01HVSY7EJMEH4XMZQ7NSX1DWF8,2024-04-19T01:16:57.026943583Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:16:57.026943583Z,"[""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-19T01:20:33.267287129Z,jdl,2024-04-19T01:16:56.921057835Z,player 1,2024-04-19T01:20:33.267287129Z,01HVSYV3SSAR8DW7DAN89AZQ4J,2024-04-19T01:16:56.921057835Z,rerun-interactive-0.3,2024-04-19T01:16:57.026943583Z,"{""age"":""30"",""gender"":""Male"",""strength"":""Calculating the total number of rabbits"",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""Yes"",""politics"":""Left"",""geo"":""US"",""ethnicity"":""White""}",2024-04-19T01:31:29.853431341Z,1,2024-04-19T01:31:29.819622783Z,{},2024-04-19T01:16:57.237206094Z,4,2024-04-19T01:19:16.286422953Z,game ended,2024-04-19T01:30:39.815926495Z,01HVSYV99TSDBBEKNJ177JAWKB,2024-04-19T01:29:47.733074222Z
01HVSYV99TSDBBEKNJ177JAWKB,true,2024-04-19T01:20:10.938262702Z,01HVSY7EJMEH4XMZQ7NSX1DWF8,2024-04-19T01:17:01.657697731Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:17:01.657697731Z,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇""]",2024-04-19T01:20:33.267287129Z,603e86969a3fd3ec23e64a13,2024-04-19T01:17:01.626428724Z,player 2,2024-04-19T01:20:33.267287129Z,01HVSYV8QP2QQH3XX4AV4ESTGA,2024-04-19T01:17:01.626428724Z,rerun-interactive-0.3,2024-04-19T01:17:01.657697731Z,"{""age"":""41"",""gender"":""Female"",""strength"":""I lacked a bit of confidence so that played into my lack of ability,"",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I'm not sure."",""notes"":""No"",""politics"":""Weak Democrat"",""geo"":""United States"",""ethnicity"":""Caucasian""}",2024-04-19T01:32:14.954284405Z,1,2024-04-19T01:32:15.020512281Z,{},2024-04-19T01:17:01.819079351Z,4,2024-04-19T01:20:07.100044647Z,game ended,2024-04-19T01:30:39.815926495Z,01HVSYVC454W61X4SEQQ6NZ8G2,2024-04-19T01:29:47.733074222Z
01HVSYVC454W61X4SEQQ6NZ8G2,true,2024-04-19T01:19:28.442549207Z,01HVSY7EJMEH4XMZQ7NSX1DWF8,2024-04-19T01:17:04.548735443Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:17:04.548735443Z,"[""🐿️"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-19T01:20:33.267287129Z,6474c771b51a23115627d86c,2024-04-19T01:17:04.51716979Z,player 3,2024-04-19T01:20:33.267287129Z,01HVSYVBSHWFNQ9X1B10C6S2G4,2024-04-19T01:17:04.51716979Z,rerun-interactive-0.3,2024-04-19T01:17:04.548735443Z,"{""age"":""31"",""gender"":""Male"",""strength"":""Pretty good"",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes"",""notes"":""No but I should have"",""politics"":""Liberal"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-19T01:31:25.365195353Z,1,2024-04-19T01:31:25.408928827Z,{},2024-04-19T01:17:04.708631706Z,4,2024-04-19T01:19:25.242523689Z,game ended,2024-04-19T01:30:39.815926495Z,01HVSYW52RGN22BRVXAR1RTM3Q,2024-04-19T01:29:47.733074222Z
01HVSYVDGWN2SC0KN18PZF2H8N,true,2024-04-19T01:24:17.868469423Z,01HVSY7DNG9CYDTB4536WDTQ5P,2024-04-19T01:20:32.513061293Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:20:32.513061293Z,"[""                                   "",""🐿️"",""🐿️"",""🐇""]",2024-04-19T01:24:18.604684224Z,5c7dd8e0665aaa001230a6c7,2024-04-19T01:17:05.948960239Z,player 1,2024-04-19T01:24:18.604684224Z,01HVSYVCTGK49A2BKMDBGR6FS2,2024-04-19T01:17:05.948960239Z,rerun-interactive-0.3,2024-04-19T01:20:32.513061293Z,"{""age"":""59"",""gender"":""female "",""strength"":""Being honest"",""fair"":""not sure"",""feedback"":"""",""education"":""bachelor"",""teammates"":""some didn't make sense and blatantly lying "",""notes"":""no"",""politics"":""Left"",""geo"":""British/ London"",""ethnicity"":""East Asian""}",2024-04-19T01:37:25.521353412Z,1,2024-04-19T01:37:25.565952377Z,{},2024-04-19T01:17:06.364922275Z,4,2024-04-19T01:23:43.401680867Z,game ended,2024-04-19T01:34:56.768546254Z,01HVSYX3W1AEJPYDM84K88QHPE,2024-04-19T01:34:09.231774814Z
01HVSYVDSVD5PKNRS1Z8ZB5EQG,,,01HVSY7EKH0FY8YKV9EZ4MWB4Z,2024-04-19T01:17:06.266899396Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:17:06.266899396Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-19T01:21:58.253495579Z,650781823395fb5b973731f9,2024-04-19T01:17:06.236005705Z,player 5,2024-04-19T01:21:58.253495579Z,01HVSYVDC65E011B9DVJQCAW1S,2024-04-19T01:17:06.236005705Z,rerun-interactive-0.3,2024-04-19T01:17:06.266899396Z,,,,,{},2024-04-19T01:17:06.480955028Z,3,2024-04-19T01:21:15.313119599Z,game ended,2024-04-19T01:34:57.809211841Z,01HVSY82JJDGQV25MA4C2W7WJ8,2024-04-19T01:33:55.578378646Z
01HVSYVS1XQSTRZC5JCZ40HB21,,,01HVSY7EKH0FY8YKV9EZ4MWB4Z,2024-04-19T01:17:17.789487029Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:17:17.789487029Z,"[""                                   "",""🐿️"",""🐇""]",2024-04-19T01:21:58.253495579Z,6504c6655c2ae520567f52ff,2024-04-19T01:17:17.757297108Z,player 6,2024-04-19T01:21:58.253495579Z,01HVSYVRKQYSCVF8G8AXMPR0EJ,2024-04-19T01:17:17.757297108Z,rerun-interactive-0.3,2024-04-19T01:17:17.789487029Z,,,,,{},2024-04-19T01:17:18.072519527Z,1,2024-04-19T01:17:30.233185992Z,game ended,2024-04-19T01:34:57.809211841Z,01HVSYTX6SF8JNDJB86JG4C3QV,2024-04-19T01:33:55.578378646Z
01HVSYVSVZ1RAG6C1PMXHGXRDX,,,01HVSY7EKH0FY8YKV9EZ4MWB4Z,2024-04-19T01:17:18.621175049Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:17:18.621175049Z,"[""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-19T01:21:58.253495579Z,57d435c8ca054400014bac35,2024-04-19T01:17:18.591060104Z,player 7,2024-04-19T01:21:58.253495579Z,01HVSYVSJ2TR2F5P5FQHD4VD3C,2024-04-19T01:17:18.591060104Z,rerun-interactive-0.3,2024-04-19T01:17:18.621175049Z,,,,,{},2024-04-19T01:17:18.785998226Z,1,2024-04-19T01:17:27.518571551Z,game ended,2024-04-19T01:34:57.809211841Z,01HVSYVDSVD5PKNRS1Z8ZB5EQG,2024-04-19T01:33:55.578378646Z
01HVSYW1M7748JZHPVZPT6NN4P,,,01HVSY7EKH0FY8YKV9EZ4MWB4Z,2024-04-19T01:17:26.567915384Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-19T01:17:26.567915384Z,"[""🐿️"",""                                   "",""🐿️"",""🐇""]",2024-04-19T01:21:58.253495579Z,639e0331bc3cc615f5a3dd89,2024-04-19T01:17:26.535739092Z,player 8,2024-04-19T01:21:58.253495579Z,01HVSYW1DCZG6A4BXFP53FDRRT,2024-04-19T01:17:26.535739092Z,rerun-interactive-0.3,2024-04-19T01:17:26.567915384Z,,,,,{},2024-04-19T01:17:26.671853571Z,1,2024-04-19T01:17:39.147401277Z,game ended,2024-04-19T01:34:57.809211841Z,01HVSYVS1XQSTRZC5JCZ40HB21,2024-04-19T01:33:55.578378646Z
