id,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatment,treatmentLastChangedAt,exitSurvey,exitSurveyLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,recipient,recipientLastChangedAt,treatmentName,treatmentNameLastChangedAt,name,nameLastChangedAt,introDone,introDoneLastChangedAt,intro,introLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt
01HWDT6VDB2FVSBQS07RR41DYV,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️""]",2024-04-26T18:30:16.827828596Z,01HWDT6T9ZP5AR0FM2NPMRPAHZ,2024-04-26T18:20:46.379811856Z,1,2024-04-26T18:48:21.717033688Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:28:36.968117249Z,"{""age"":""53"",""gender"":""femaile"",""strength"":""I would assume I was strong in this game"",""fair"":""I think the pay is fair."",""feedback"":""I did not encounter any problems."",""education"":""master"",""teammates"":""I am assuming they were telling the truth."",""notes"":""no "",""politics"":""conservative"",""geo"":""canadian"",""ethnicity"":""white""}",2024-04-26T18:48:21.588848562Z,6481e7756969fcd48ea9c634,2024-04-26T18:20:46.379811856Z,01HWDTJV6DTZKWMA8RT5GC2EXZ,2024-04-26T18:45:24.29161094Z,rerun-unidirectional- 0.7,2024-04-26T18:28:36.968117249Z,player 1,2024-04-26T18:30:16.827828596Z,true,2024-04-26T18:29:58.338954753Z,4,2024-04-26T18:28:42.170863897Z,{},2024-04-26T18:20:46.933268619Z,game ended,2024-04-26T18:46:30.802553049Z,01HWDTGS7J42W43Z7WHXX10KS4,2024-04-26T18:28:36.968117249Z
01HWDT84DRWN8T8NP1HK6JK9KQ,"[""🐇"",""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇""]",2024-04-26T18:27:26.982444051Z,01HWDT83TZRE57CSYSRDQ8485B,2024-04-26T18:21:28.376632445Z,1,2024-04-26T18:45:07.063322739Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:21:28.461900593Z,"{""age"":""50"",""gender"":""Female"",""strength"":""I don't think I did very well. I lost count!"",""fair"":""Yes"",""feedback"":""Just had to wait a bit for others."",""education"":""high-school"",""teammates"":""I wasn't sure if there were telling the truth or not!"",""notes"":""No. I thought about it too late in the game."",""politics"":""Left"",""geo"":""English"",""ethnicity"":""White""}",2024-04-26T18:45:07.172984176Z,60e845f301f5a5901200baf4,2024-04-26T18:21:28.376632445Z,01HWDT8S29K0S9JTM53DR3PEXK,2024-04-26T18:41:58.889195783Z,rerun-unidirectional- 0.7,2024-04-26T18:21:28.461900593Z,player 3,2024-04-26T18:27:26.982444051Z,true,2024-04-26T18:25:09.564011468Z,4,2024-04-26T18:25:02.115861099Z,{},2024-04-26T18:21:28.765128731Z,game ended,2024-04-26T18:43:07.364007495Z,01HWDP6EBP6BTQ2D92A3H7PCP0,2024-04-26T18:21:28.461900593Z
01HWDT8S29K0S9JTM53DR3PEXK,"[""                                   "",""🐇"",""🐇""]",2024-04-26T18:27:26.982444051Z,01HWDT8RNRMPWVXD5DXXD1F5E5,2024-04-26T18:21:49.513432348Z,1,2024-04-26T18:44:03.691699311Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:21:49.566764279Z,"{""age"":""31"",""gender"":""male"",""strength"":""I don't think I was that strong"",""fair"":""Yes"",""feedback"":""Nothing"",""education"":""other"",""teammates"":""yes"",""notes"":""no"",""politics"":""liberal"",""geo"":""Canadian"",""ethnicity"":""brown""}",2024-04-26T18:44:03.442158526Z,5eba63dae926961b2d225fa6,2024-04-26T18:21:49.513432348Z,01HWDT6BY3CZZ46W3KQXAAWRXG,2024-04-26T18:41:58.889195783Z,rerun-unidirectional- 0.7,2024-04-26T18:21:49.566764279Z,player 4,2024-04-26T18:27:26.982444051Z,true,2024-04-26T18:24:01.235855431Z,4,2024-04-26T18:23:53.262721487Z,{},2024-04-26T18:21:49.73490714Z,game ended,2024-04-26T18:43:07.364007495Z,01HWDP6EBP6BTQ2D92A3H7PCP0,2024-04-26T18:21:49.566764279Z
01HWDTA9178NCB9GR1VV22E3R6,"[""🐇"",""🐇"",""🐇"",""🐿️"",""                                   ""]",2024-04-26T18:28:43.746724513Z,01HWDTA7ZMW1G7WJVDZHCWN23A,2024-04-26T18:22:38.632037197Z,1,2024-04-26T18:47:37.981323844Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:26:42.04913533Z,"{""age"":""53"",""gender"":""Male"",""strength"":""I would say I played a fairly strong game"",""fair"":""Yes"",""feedback"":""All good"",""education"":""bachelor"",""teammates"":""Not really"",""notes"":""Yes"",""politics"":""Liberal"",""geo"":""British"",""ethnicity"":""White""}",2024-04-26T18:47:37.756104913Z,5c0a502a2bfc8b0001813992,2024-04-26T18:22:38.632037197Z,01HWDTAK9QMQMH6BWPQHRV0DCY,2024-04-26T18:44:13.172655938Z,rerun-unidirectional- 0.7,2024-04-26T18:26:42.04913533Z,player 2,2024-04-26T18:28:43.746724513Z,true,2024-04-26T18:27:46.009300679Z,4,2024-04-26T18:27:22.331167887Z,{},2024-04-26T18:22:39.081297454Z,game ended,2024-04-26T18:45:20.559928648Z,01HWDP6BHWKE548RPYM9JDXR9V,2024-04-26T18:26:42.04913533Z
01HWDTAK9QMQMH6BWPQHRV0DCY,"[""🐇"",""🐇"",""🐿️"",""🐇"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐇""]",2024-04-26T18:28:43.746724513Z,01HWDTAJYZ4H588VBPJP5AR6PN,2024-04-26T18:22:49.143693135Z,1,2024-04-26T18:46:38.158849404Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:26:42.231935429Z,"{""age"":""38"",""gender"":""Male"",""strength"":""fair enough"",""fair"":""I guess so"",""feedback"":""nothing so"",""education"":""master"",""teammates"":""may be"",""notes"":""mentally"",""politics"":""Neutral"",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-04-26T18:46:37.906276471Z,65e870e7c3279e493d0c58d0,2024-04-26T18:22:49.143693135Z,01HWDTFPCGJPGXN0G1S26NBTVB,2024-04-26T18:44:13.172655938Z,rerun-unidirectional- 0.7,2024-04-26T18:26:42.231935429Z,player 3,2024-04-26T18:28:43.746724513Z,true,2024-04-26T18:28:36.330998278Z,4,2024-04-26T18:28:26.031298658Z,{},2024-04-26T18:22:49.441859264Z,game ended,2024-04-26T18:45:20.559928648Z,01HWDP6BHWKE548RPYM9JDXR9V,2024-04-26T18:26:42.231935429Z
01HWDTD8T0JPCB44DAEH4BJ5YJ,"[""🐿️"",""🐇"",""🐇"",""                                   "",""🐇""]",2024-04-26T18:26:45.6192425Z,01HWDTD6XGD378DNMQ78DWAJXE,2024-04-26T18:24:16.704358576Z,1,2024-04-26T18:44:06.966745781Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:24:17.277665921Z,"{""age"":""20"",""gender"":""woman"",""strength"":""was able to quickly total numbers"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""responses seemed robotic and suspiciously repetitive with lno extra information"",""notes"":""yes, wrote down total number of each animal and worked out %"",""politics"":""left"",""geo"":""United Kingdom"",""ethnicity"":""mixed white and asian""}",2024-04-26T18:44:06.767834385Z,6612abdff945272cc0ac57a0,2024-04-26T18:24:16.704358576Z,01HWDT4ZP85722Q4JS98V4FBE1,2024-04-26T18:41:04.451486694Z,rerun-unidirectional- 0.7,2024-04-26T18:24:17.277665921Z,player 4,2024-04-26T18:26:45.6192425Z,true,2024-04-26T18:26:41.551529203Z,4,2024-04-26T18:26:26.753083932Z,{},2024-04-26T18:24:18.047146786Z,game ended,2024-04-26T18:42:11.913907486Z,01HWDP6CN9Y3MXPZJT12FKB01X,2024-04-26T18:24:17.277665921Z
01HWDTED685KCEVQA0EF10VXCY,,,01HWDTEC96AQ4X8GHMEZWK8BE4,2024-04-26T18:24:53.960105558Z,1,2024-04-26T18:54:24.343190889Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,"{""age"":"""",""gender"":"""",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-26T18:54:24.133706203Z,5abc11e6e1099600016a3097,2024-04-26T18:24:53.960105558Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,,,{},2024-04-26T18:24:54.523261661Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
01HWDTFPCGJPGXN0G1S26NBTVB,"[""                                   "",""🐇"",""🐇""]",2024-04-26T18:28:43.746724513Z,01HWDTFNKVDH1VMGGGRK8V0S81,2024-04-26T18:25:36.14487682Z,1,2024-04-26T18:46:16.541092986Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:26:42.419132137Z,"{""age"":""46"",""gender"":""female"",""strength"":""good"",""fair"":""yes"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""yes"",""notes"":""no"",""politics"":""centre right"",""geo"":""uk"",""ethnicity"":""white British""}",2024-04-26T18:46:16.408856231Z,609140cea1442672dd2141d7,2024-04-26T18:25:36.14487682Z,01HWDT5T8KX4P87SW04F5KGSFT,2024-04-26T18:44:13.172655938Z,rerun-unidirectional- 0.7,2024-04-26T18:26:42.419132137Z,player 4,2024-04-26T18:28:43.746724513Z,true,2024-04-26T18:27:57.562426709Z,4,2024-04-26T18:27:53.867606623Z,{},2024-04-26T18:25:36.948307326Z,game ended,2024-04-26T18:45:20.559928648Z,01HWDP6BHWKE548RPYM9JDXR9V,2024-04-26T18:26:42.419132137Z
01HWDTHD7AC03TCHP1ZMGY9S5G,,,01HWDTHCCNZR1G8ESS5DK0BWR5,2024-04-26T18:26:32.298816888Z,1,2024-04-26T18:33:09.094320952Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,"{""age"":""51"",""gender"":""female"",""strength"":""no streth at all "",""fair"":""yes "",""feedback"":""moved too fast "",""education"":""high-school"",""teammates"":""not sure it all moved so fast "",""notes"":""no i did not "",""politics"":""left"",""geo"":""UK"",""ethnicity"":""mixed""}",2024-04-26T18:33:08.872023398Z,60deb63539c4fb727e50bd52,2024-04-26T18:26:32.298816888Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,3,2024-04-26T18:31:12.597939613Z,{},2024-04-26T18:26:32.828070895Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
01HWDTJQFJVQB9AS5CZA8QX42Q,,,01HWDTJJ5NGSHXYMXJRNSXKDDG,2024-04-26T18:27:15.570163877Z,1,2024-04-26T18:34:28.787819709Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,"{""age"":""47"",""gender"":""Male"",""strength"":""I did not have a chance to play."",""fair"":""I did not have a chance to play."",""feedback"":""I did not have a chance to play. I completed the practice, started answering the quiz and was kicked out to the exit survey"",""education"":""master"",""teammates"":""I did not have a chance to play."",""notes"":""I did not have a chance to play."",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""Caucasian""}",2024-04-26T18:34:29.011061821Z,654a5468411b46d47c81752f,2024-04-26T18:27:15.570163877Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,3,2024-04-26T18:31:36.124133182Z,{},2024-04-26T18:27:17.764100902Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
01HWDTJSFYPM36DX31HKGMDKB9,"[""🐇"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐇"",""🐿️""]",2024-04-26T18:31:54.287760242Z,01HWDTJJ5PBHV0WE0G6ENAN7AN,2024-04-26T18:27:17.630856521Z,1,2024-04-26T18:47:14.381505355Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:30:14.615156664Z,"{""age"":""58"",""gender"":""female"",""strength"":""average"",""fair"":""yes"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""i don't know"",""notes"":""no but i thought about their messages"",""politics"":""n/a"",""geo"":""uk"",""ethnicity"":""white""}",2024-04-26T18:47:14.144388486Z,657dee7bcf420e1d3b5a8139,2024-04-26T18:27:17.630856521Z,01HWDTK0C12WJHYCHK2XC03YMW,2024-04-26T18:45:08.927424115Z,rerun-unidirectional- 0.7,2024-04-26T18:30:14.615156664Z,player 1,2024-04-26T18:31:54.287760242Z,true,2024-04-26T18:31:31.827891873Z,4,2024-04-26T18:31:22.978628926Z,{},2024-04-26T18:27:19.618382094Z,game ended,2024-04-26T18:45:58.107459395Z,01HWDP6ARQAQG6WP125WXR8DKX,2024-04-26T18:30:14.615156664Z
01HWDTJV6DTZKWMA8RT5GC2EXZ,"[""🐇"",""🐇"",""🐇"",""                                   ""]",2024-04-26T18:30:16.827828596Z,01HWDTJJ5PBHV0WE0G6K9S7RF9,2024-04-26T18:27:19.373415609Z,1,2024-04-26T18:48:14.267715958Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:28:38.178188241Z,"{""age"":""38"",""gender"":""Male"",""strength"":""Estimating."",""fair"":""Yes"",""feedback"":""It's slow."",""education"":""bachelor"",""teammates"":""They were ok, they all gave answers."",""notes"":""Mostly rabbits"",""politics"":""Right"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-26T18:48:14.409611033Z,5b14532ce9270900013c5bf6,2024-04-26T18:27:19.373415609Z,01HWDTJW68QB6Y5KQESADYEHF1,2024-04-26T18:45:24.29161094Z,rerun-unidirectional- 0.7,2024-04-26T18:28:38.178188241Z,player 2,2024-04-26T18:30:16.827828596Z,true,2024-04-26T18:30:14.474203993Z,4,2024-04-26T18:30:03.644022674Z,{},2024-04-26T18:27:20.606340288Z,game ended,2024-04-26T18:46:30.802553049Z,01HWDTGS7J42W43Z7WHXX10KS4,2024-04-26T18:28:38.178188241Z
01HWDTJW68QB6Y5KQESADYEHF1,"[""🐇"",""🐇"",""                                   ""]",2024-04-26T18:30:16.827828596Z,01HWDTJJ5PBHV0WE0G6742JGJT,2024-04-26T18:27:20.392205343Z,1,2024-04-26T18:47:12.904669571Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:28:38.565282936Z,"{""age"":""32"",""gender"":""female"",""strength"":""I was honest throughout"",""fair"":""yes "",""feedback"":"""",""education"":""other"",""teammates"":""I did not think they would lie."",""notes"":""yes i tried to keep log."",""politics"":"""",""geo"":"""",""ethnicity"":""w""}",2024-04-26T18:47:13.146223236Z,597e15093ce44400015b7757,2024-04-26T18:27:20.392205343Z,01HWDTJX8D30J8H4YQWC5GKY6X,2024-04-26T18:45:24.29161094Z,rerun-unidirectional- 0.7,2024-04-26T18:28:38.565282936Z,player 3,2024-04-26T18:30:16.827828596Z,true,2024-04-26T18:29:50.929970054Z,4,2024-04-26T18:29:35.987078226Z,{},2024-04-26T18:27:21.645136298Z,game ended,2024-04-26T18:46:30.802553049Z,01HWDTGS7J42W43Z7WHXX10KS4,2024-04-26T18:28:38.565282936Z
01HWDTJX8D30J8H4YQWC5GKY6X,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-26T18:30:16.827828596Z,01HWDTJMCK9244JCFQ81CWH1G0,2024-04-26T18:27:21.485972409Z,1,2024-04-26T18:47:47.501175834Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:28:38.908245563Z,"{""age"":""37"",""gender"":""Male"",""strength"":""Ok"",""fair"":""Yes"",""feedback"":""None"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Center"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-26T18:47:47.312106949Z,64fe4015250d9972529f7d10,2024-04-26T18:27:21.485972409Z,01HWDT6VDB2FVSBQS07RR41DYV,2024-04-26T18:45:24.29161094Z,rerun-unidirectional- 0.7,2024-04-26T18:28:38.908245563Z,player 4,2024-04-26T18:30:16.827828596Z,true,2024-04-26T18:30:03.928018915Z,4,2024-04-26T18:29:52.640233124Z,{},2024-04-26T18:27:22.622052039Z,game ended,2024-04-26T18:46:30.802553049Z,01HWDTGS7J42W43Z7WHXX10KS4,2024-04-26T18:28:38.908245563Z
01HWDTJYA9KC0QPWC144YTZ334,,,01HWDTJPNBE64YH24ZEVMYM2YR,2024-04-26T18:27:22.569656712Z,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,,,5a2ef9bbfd28e9000102ee68,2024-04-26T18:27:22.569656712Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,3,2024-04-26T18:30:06.781750762Z,{},2024-04-26T18:27:23.794763484Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
01HWDTK0C12WJHYCHK2XC03YMW,"[""🐇"",""🐇"",""                                   "",""🐇"",""🐇"",""🐿️"",""🐇""]",2024-04-26T18:31:54.287760242Z,01HWDTJZ3QG2YEXSDCKCMKEAG7,2024-04-26T18:27:24.673590029Z,1,2024-04-26T18:47:26.199136919Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:30:14.615156664Z,"{""age"":""51"",""gender"":""Female"",""strength"":""Keeping track of potential numbers of squirrels"",""fair"":""Yes"",""feedback"":""None"",""education"":""bachelor"",""teammates"":""Yes, and I don't know if they were truthful"",""notes"":""No"",""politics"":""Left"",""geo"":""British"",""ethnicity"":""White""}",2024-04-26T18:47:25.999860916Z,64b53cb9f438ca54a2ca5065,2024-04-26T18:27:24.673590029Z,01HWDTK15HEYBXTA2FXKAT7FAH,2024-04-26T18:45:08.927424115Z,rerun-unidirectional- 0.7,2024-04-26T18:30:14.615156664Z,player 2,2024-04-26T18:31:54.287760242Z,true,2024-04-26T18:31:05.022617923Z,4,2024-04-26T18:30:53.197716964Z,{},2024-04-26T18:27:25.269497021Z,game ended,2024-04-26T18:45:58.107459395Z,01HWDP6ARQAQG6WP125WXR8DKX,2024-04-26T18:30:14.615156664Z
01HWDTK15HEYBXTA2FXKAT7FAH,"[""🐇"",""🐇"",""🐿️"",""                                   ""]",2024-04-26T18:31:54.287760242Z,01HWDTK0FKWV1S9TBCN6YJT9S3,2024-04-26T18:27:25.489871963Z,1,2024-04-26T18:46:54.072037364Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:30:14.615156664Z,"{""age"":""44"",""gender"":""female"",""strength"":""reasonably strong"",""fair"":""yes, fair"",""feedback"":""no problems"",""education"":""master"",""teammates"":""I assumed them to be telling the truth"",""notes"":""yes, a tally"",""politics"":""left of centre"",""geo"":""British"",""ethnicity"":""White European""}",2024-04-26T18:46:53.899289609Z,57c357770e6a1f00015f6038,2024-04-26T18:27:25.489871963Z,01HWDTP24WYJ5N3A70DDB1APZH,2024-04-26T18:45:08.927424115Z,rerun-unidirectional- 0.7,2024-04-26T18:30:14.615156664Z,player 3,2024-04-26T18:31:54.287760242Z,true,2024-04-26T18:31:49.599748443Z,4,2024-04-26T18:31:31.260854602Z,{},2024-04-26T18:27:26.062083675Z,game ended,2024-04-26T18:45:58.107459395Z,01HWDP6ARQAQG6WP125WXR8DKX,2024-04-26T18:30:14.615156664Z
01HWDTKTV3A0Q2SJWVH2MQ1A2K,,,01HWDTK66P07YEED9NV1BVHRV9,2024-04-26T18:27:51.779858937Z,1,2024-04-26T18:32:53.322452309Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,"{""age"":""32"",""gender"":""Female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":"""",""notes"":"""",""politics"":""Left"",""geo"":""British"",""ethnicity"":""White""}",2024-04-26T18:32:53.230972905Z,5ca8eaf9bd0f9e0001c7d7fa,2024-04-26T18:27:51.779858937Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,1,2024-04-26T18:30:53.281319443Z,{},2024-04-26T18:27:55.172043992Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
01HWDTP24WYJ5N3A70DDB1APZH,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""                                   ""]",2024-04-26T18:31:54.287760242Z,01HWDTNKS6R0TKKGWEMTGM8CCK,2024-04-26T18:29:04.797082985Z,1,2024-04-26T18:48:51.479432655Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:29:09.119390538Z,"{""age"":""29"",""gender"":""Male"",""strength"":""I was good at making an estimate of the amount of rabbits!"",""fair"":""Yes :)"",""feedback"":""It was fun!"",""education"":""master"",""teammates"":""I wasn't sure - I took their views into consideration and "",""notes"":""I didn't."",""politics"":""Left"",""geo"":""Irish"",""ethnicity"":""White""}",2024-04-26T18:48:51.217686538Z,63d53b38b9e515c80720bb76,2024-04-26T18:29:04.797082985Z,01HWDTJSFYPM36DX31HKGMDKB9,2024-04-26T18:45:08.927424115Z,rerun-unidirectional- 0.7,2024-04-26T18:29:09.119390538Z,player 4,2024-04-26T18:31:54.287760242Z,true,2024-04-26T18:30:30.614365692Z,4,2024-04-26T18:30:24.453386404Z,{},2024-04-26T18:29:11.11612212Z,game ended,2024-04-26T18:45:58.107459395Z,01HWDP6ARQAQG6WP125WXR8DKX,2024-04-26T18:29:09.119390538Z
01HWDTQYSPZFQY8GWRGMBTDD6Z,,,01HWDTQY18BB625PVS1PJGBZW7,2024-04-26T18:30:06.902431073Z,1,2024-04-26T18:33:00.555772654Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,"{""age"":""43"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""other"",""teammates"":"""",""notes"":"""",""politics"":""n/a"",""geo"":""british"",""ethnicity"":""black""}",2024-04-26T18:33:00.433799726Z,661fe98c5e1bfa33b7e5c411,2024-04-26T18:30:06.902431073Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,2,2024-04-26T18:31:24.088808801Z,{},2024-04-26T18:30:07.441008817Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
01HWDTT0T5B35X4KGME2K6K947,,,01HWDTT05PC8FV6MGV3K0620GP,2024-04-26T18:31:14.501975069Z,1,2024-04-26T18:32:57.80654511Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-26T18:43:13.213212297Z,"{""age"":""35"",""gender"":""Male"",""strength"":""Weak"",""fair"":""No"",""feedback"":""Didn’t work correctly"",""education"":""bachelor"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Right"",""geo"":""Uk"",""ethnicity"":""White""}",2024-04-26T18:32:57.893786733Z,6603ee9cdf03e546c261f931,2024-04-26T18:31:14.501975069Z,,,rerun-unidirectional- 0.7,2024-04-26T18:43:13.213212297Z,,,,,2,2024-04-26T18:31:49.477451621Z,{},2024-04-26T18:31:15.624906432Z,game terminated,2024-04-26T18:44:03.906515981Z,01HWDTPPHVKHA1XZVPHT00NNNS,2024-04-26T18:43:13.213212297Z
