id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW3PESGJ415AHKRHT447DJ6G,01HW3PDVJH777HQK4E83NGYF7V,2024-04-22T20:02:47.954198008Z,01HW3PDVQY1YW9YND248PQ1YT5,2024-04-22T20:02:47.954198008Z,01HW3PAKJ9PT24JEQWG59ZRQ14,2024-04-22T20:02:47.954198008Z,01HW3P173J50NZHDPVMGM7JDN5,2024-04-22T20:02:47.954198008Z,01HW3P173ZXEK1M8YGPFDKAETQ,2024-04-22T20:02:47.954198008Z,,,,,,
01HW3PKY3P4JC1P9C0QSETQ4RQ,01HW3PKXP1M7EB3W4M6EK0BAT9,2024-04-22T20:05:36.502441212Z,01HW3PKXRKSPX12RED15AHXGT9,2024-04-22T20:05:36.502441212Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:05:36.502441212Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.502441212Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.502441212Z,0,2024-04-22T20:05:45.976960611Z,100,2024-04-22T20:05:45.978932097Z,true,2024-04-22T20:05:46.217850246Z
01HW3PKY3VHZMJ2C25G0XVMF0Z,01HW3PKXP1M7EB3W4M6EK0BAT9,2024-04-22T20:05:36.507874777Z,01HW3PKXRKSPX12RED15AHXGT9,2024-04-22T20:05:36.507874777Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:05:36.507874777Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.507874777Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.507874777Z,36,2024-04-22T20:05:53.590446776Z,11,2024-04-22T20:05:53.592331802Z,true,2024-04-22T20:05:53.748693145Z
01HW3PKY427DXXKZQ89GZ0B6ZD,01HW3PKXP1M7EB3W4M6EK0BAT9,2024-04-22T20:05:36.514118468Z,01HW3PKXRKSPX12RED15AHXGT9,2024-04-22T20:05:36.514118468Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:05:36.514118468Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.514118468Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.514118468Z,81,2024-04-22T20:06:05.374284486Z,76,2024-04-22T20:06:05.37356431Z,true,2024-04-22T20:06:05.523767122Z
01HW3PKY465NTX2ETPJ6XC9YJZ,01HW3PKXP1M7EB3W4M6EK0BAT9,2024-04-22T20:05:36.518092875Z,01HW3PKXRKSPX12RED15AHXGT9,2024-04-22T20:05:36.518092875Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:05:36.518092875Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:05:36.518092875Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:05:36.518092875Z,26,2024-04-22T20:05:57.757859878Z,76,2024-04-22T20:05:57.756570137Z,true,2024-04-22T20:05:57.853080158Z
01HW3PMTHNSPYFHFQFYD16KZM9,01HW3PKXP49ESDHYQ5ASSE144R,2024-04-22T20:06:05.621597999Z,01HW3PKXRSFT04D698SFHS2PC5,2024-04-22T20:06:05.621597999Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:06:05.621597999Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:05.621597999Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:05.621597999Z,0,2024-04-22T20:06:18.905947481Z,100,2024-04-22T20:06:18.906509085Z,true,2024-04-22T20:06:18.907204259Z
01HW3PMTHVX1TYDTHP8ZPR8RA7,01HW3PKXP49ESDHYQ5ASSE144R,2024-04-22T20:06:05.627332585Z,01HW3PKXRSFT04D698SFHS2PC5,2024-04-22T20:06:05.627332585Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:06:05.627332585Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:05.627332585Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:05.627332585Z,27,2024-04-22T20:06:23.008176839Z,23,2024-04-22T20:06:23.010188021Z,true,2024-04-22T20:06:23.163872839Z
01HW3PMTJ27BZ8ASNH5Z571C75,01HW3PKXP49ESDHYQ5ASSE144R,2024-04-22T20:06:05.63414137Z,01HW3PKXRSFT04D698SFHS2PC5,2024-04-22T20:06:05.63414137Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:06:05.63414137Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:05.63414137Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:05.63414137Z,23,2024-04-22T20:06:27.932999015Z,86,2024-04-22T20:06:27.932365241Z,true,2024-04-22T20:06:27.940693114Z
01HW3PMTJ83RV6BAZDD5FEEW07,01HW3PKXP49ESDHYQ5ASSE144R,2024-04-22T20:06:05.64043328Z,01HW3PKXRSFT04D698SFHS2PC5,2024-04-22T20:06:05.64043328Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:06:05.64043328Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:05.64043328Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:05.64043328Z,37,2024-04-22T20:06:33.815229615Z,72,2024-04-22T20:06:33.817505587Z,true,2024-04-22T20:06:33.82247998Z
01HW3PNP5E8YDDNJPWD3X0WD0G,01HW3PKXP6DJK8JPF5VN73DFKY,2024-04-22T20:06:33.902600474Z,01HW3PKXRXAX10Z3H25XDKRP1V,2024-04-22T20:06:33.902600474Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:06:33.902600474Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:33.902600474Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:33.902600474Z,0,2024-04-22T20:06:45.253177774Z,100,2024-04-22T20:06:45.255020841Z,true,2024-04-22T20:06:45.255560418Z
01HW3PNP5MY393J1W8DTR6JD42,01HW3PKXP6DJK8JPF5VN73DFKY,2024-04-22T20:06:33.908555024Z,01HW3PKXRXAX10Z3H25XDKRP1V,2024-04-22T20:06:33.908555024Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:06:33.908555024Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:33.908555024Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:33.908555024Z,23,2024-04-22T20:07:00.917999176Z,27,2024-04-22T20:07:00.919612958Z,true,2024-04-22T20:07:00.926013873Z
01HW3PNP5R57T1ACTP3WAAC9VY,01HW3PKXP6DJK8JPF5VN73DFKY,2024-04-22T20:06:33.913008493Z,01HW3PKXRXAX10Z3H25XDKRP1V,2024-04-22T20:06:33.913008493Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:06:33.913008493Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:33.913008493Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:33.913008493Z,11,2024-04-22T20:06:53.080004924Z,100,2024-04-22T20:06:53.081484875Z,true,2024-04-22T20:06:53.083411198Z
01HW3PNP5Y8K4RCWFQWYWNETB0,01HW3PKXP6DJK8JPF5VN73DFKY,2024-04-22T20:06:33.918734614Z,01HW3PKXRXAX10Z3H25XDKRP1V,2024-04-22T20:06:33.918734614Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:06:33.918734614Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:06:33.918734614Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:06:33.918734614Z,,,,,,
01HW3PPKJWVRATG8N9KT4JFP7B,01HW3PKXP58H4DSFS2B1QW1THC,2024-04-22T20:07:04.028588691Z,01HW3PKXR8CKSVHYE9RX5SPXHC,2024-04-22T20:07:04.028588691Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:07:04.028588691Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:04.028588691Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:04.028588691Z,0,2024-04-22T20:07:11.923572058Z,97,2024-04-22T20:07:11.927085863Z,true,2024-04-22T20:07:11.92756903Z
01HW3PPKK6YFYQT5TH7YG6AWV5,01HW3PKXP58H4DSFS2B1QW1THC,2024-04-22T20:07:04.038297672Z,01HW3PKXR8CKSVHYE9RX5SPXHC,2024-04-22T20:07:04.038297672Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:07:04.038297672Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:04.038297672Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:04.038297672Z,32,2024-04-22T20:07:17.047166678Z,36,2024-04-22T20:07:17.048533383Z,true,2024-04-22T20:07:17.055244302Z
01HW3PPKKBZK58T3BVM4XMDGZQ,01HW3PKXP58H4DSFS2B1QW1THC,2024-04-22T20:07:04.043701004Z,01HW3PKXR8CKSVHYE9RX5SPXHC,2024-04-22T20:07:04.043701004Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:07:04.043701004Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:04.043701004Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:04.043701004Z,13,2024-04-22T20:07:21.338484Z,70,2024-04-22T20:07:21.337561998Z,true,2024-04-22T20:07:21.341201521Z
01HW3PPKKJ9K8E80CVFX76TVXM,01HW3PKXP58H4DSFS2B1QW1THC,2024-04-22T20:07:04.050668197Z,01HW3PKXR8CKSVHYE9RX5SPXHC,2024-04-22T20:07:04.050668197Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:07:04.050668197Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:04.050668197Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:04.050668197Z,19,2024-04-22T20:07:16.326000706Z,64,2024-04-22T20:07:16.325298115Z,true,2024-04-22T20:07:16.326781702Z
01HW3PQ4N8FPKC2AC88DRVM1VS,01HW3PKXP58H4DSFS2AEDKCEYZ,2024-04-22T20:07:21.512069836Z,01HW3PKXRCPZ7M47QW8KW8BPE4,2024-04-22T20:07:21.512069836Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:07:21.512069836Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:21.512069836Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:21.512069836Z,0,2024-04-22T20:07:28.380794231Z,97,2024-04-22T20:07:28.379455091Z,true,2024-04-22T20:07:28.380134523Z
01HW3PQ4NFS9C1XW674AFN15J5,01HW3PKXP58H4DSFS2AEDKCEYZ,2024-04-22T20:07:21.51967172Z,01HW3PKXRCPZ7M47QW8KW8BPE4,2024-04-22T20:07:21.51967172Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:07:21.51967172Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:21.51967172Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:21.51967172Z,22,2024-04-22T20:07:29.911465372Z,39,2024-04-22T20:07:29.912188848Z,true,2024-04-22T20:07:29.923107913Z
01HW3PQ4NN7FW6KXREQK0EMH3J,01HW3PKXP58H4DSFS2AEDKCEYZ,2024-04-22T20:07:21.525917572Z,01HW3PKXRCPZ7M47QW8KW8BPE4,2024-04-22T20:07:21.525917572Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:07:21.525917572Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:21.525917572Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:21.525917572Z,11,2024-04-22T20:07:31.207405575Z,100,2024-04-22T20:07:31.208844891Z,true,2024-04-22T20:07:31.211872376Z
01HW3PQ4NWGEEVT4VTDXP0R6PW,01HW3PKXP58H4DSFS2AEDKCEYZ,2024-04-22T20:07:21.532229326Z,01HW3PKXRCPZ7M47QW8KW8BPE4,2024-04-22T20:07:21.532229326Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:07:21.532229326Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:21.532229326Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:21.532229326Z,25,2024-04-22T20:07:31.55476224Z,90,2024-04-22T20:07:31.553891886Z,true,2024-04-22T20:07:31.557057537Z
01HW3PQEHKXKJYER6C2CWYQE3F,01HW3PKXP58H4DSFS2BJAEZ7KA,2024-04-22T20:07:31.635276717Z,01HW3PKXRFKKMSYW40SWV1W1Z0,2024-04-22T20:07:31.635276717Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:07:31.635276717Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:31.635276717Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:31.635276717Z,3,2024-04-22T20:07:39.422619473Z,97,2024-04-22T20:07:39.419732544Z,true,2024-04-22T20:07:39.420561858Z
01HW3PQEHRZNSJ5N875H9QGZYK,01HW3PKXP58H4DSFS2BJAEZ7KA,2024-04-22T20:07:31.640583116Z,01HW3PKXRFKKMSYW40SWV1W1Z0,2024-04-22T20:07:31.640583116Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:07:31.640583116Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:31.640583116Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:31.640583116Z,22,2024-04-22T20:07:45.373085259Z,12,2024-04-22T20:07:45.375947208Z,true,2024-04-22T20:07:45.382760235Z
01HW3PQEHXD6KQRRVQZ4Z5G1DP,01HW3PKXP58H4DSFS2BJAEZ7KA,2024-04-22T20:07:31.645229374Z,01HW3PKXRFKKMSYW40SWV1W1Z0,2024-04-22T20:07:31.645229374Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:07:31.645229374Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:31.645229374Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:31.645229374Z,14,2024-04-22T20:07:48.787646817Z,64,2024-04-22T20:07:48.783876438Z,true,2024-04-22T20:07:48.788495233Z
01HW3PQEJ2F8TD6JYNP1XHEVZP,01HW3PKXP58H4DSFS2BJAEZ7KA,2024-04-22T20:07:31.650789901Z,01HW3PKXRFKKMSYW40SWV1W1Z0,2024-04-22T20:07:31.650789901Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:07:31.650789901Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:31.650789901Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:31.650789901Z,21,2024-04-22T20:07:40.58893651Z,74,2024-04-22T20:07:40.596469459Z,true,2024-04-22T20:07:40.598503741Z
01HW3PQZEG2E5F1H0G5NT0ZBVX,01HW3PKXP6DJK8JPF5W5DKH7EB,2024-04-22T20:07:48.944781049Z,01HW3PKXS0DFMRC3Y23PQW4GR6,2024-04-22T20:07:48.944781049Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:07:48.944781049Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:48.944781049Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:48.944781049Z,3,2024-04-22T20:08:01.863958235Z,97,2024-04-22T20:08:01.860187071Z,true,2024-04-22T20:08:01.86104366Z
01HW3PQZEP6Z0RX7PE086T1XX8,01HW3PKXP6DJK8JPF5W5DKH7EB,2024-04-22T20:07:48.950874418Z,01HW3PKXS0DFMRC3Y23PQW4GR6,2024-04-22T20:07:48.950874418Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:07:48.950874418Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:48.950874418Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:48.950874418Z,18,2024-04-22T20:07:59.662666897Z,18,2024-04-22T20:07:59.665433734Z,true,2024-04-22T20:07:59.679636427Z
01HW3PQZEYBK4SV5H7XA2ETC51,01HW3PKXP6DJK8JPF5W5DKH7EB,2024-04-22T20:07:48.958601264Z,01HW3PKXS0DFMRC3Y23PQW4GR6,2024-04-22T20:07:48.958601264Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:07:48.958601264Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:48.958601264Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:48.958601264Z,12,2024-04-22T20:08:01.159515961Z,72,2024-04-22T20:08:01.16148043Z,true,2024-04-22T20:08:01.163721618Z
01HW3PQZF7W7A1HVA7Y34WRRY4,01HW3PKXP6DJK8JPF5W5DKH7EB,2024-04-22T20:07:48.967566682Z,01HW3PKXS0DFMRC3Y23PQW4GR6,2024-04-22T20:07:48.967566682Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:07:48.967566682Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:07:48.967566682Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:07:48.967566682Z,13,2024-04-22T20:07:56.925612996Z,87,2024-04-22T20:07:56.927340072Z,true,2024-04-22T20:07:56.934720556Z
01HW3PRC4ZKSZZN5F7RRJHHN80,01HW3PKXP7TZ84VXMR21KVFGBC,2024-04-22T20:08:01.951477818Z,01HW3PKXS2X5CJDD9MT9ABZREA,2024-04-22T20:08:01.951477818Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:08:01.951477818Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:01.951477818Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:01.951477818Z,1,2024-04-22T20:08:07.393956989Z,99,2024-04-22T20:08:07.394643891Z,true,2024-04-22T20:08:07.392811016Z
01HW3PRC5458Y08XXM5RHM02E7,01HW3PKXP7TZ84VXMR21KVFGBC,2024-04-22T20:08:01.956730716Z,01HW3PKXS2X5CJDD9MT9ABZREA,2024-04-22T20:08:01.956730716Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:08:01.956730716Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:01.956730716Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:01.956730716Z,14,2024-04-22T20:08:20.324660967Z,19,2024-04-22T20:08:20.327630007Z,true,2024-04-22T20:08:20.331638174Z
01HW3PRC59HHBEJZAQDXQS92QD,01HW3PKXP7TZ84VXMR21KVFGBC,2024-04-22T20:08:01.96188132Z,01HW3PKXS2X5CJDD9MT9ABZREA,2024-04-22T20:08:01.96188132Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:08:01.96188132Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:01.96188132Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:01.96188132Z,10,2024-04-22T20:08:13.640355271Z,86,2024-04-22T20:08:13.639057555Z,true,2024-04-22T20:08:13.644857328Z
01HW3PRC5EDB6SCJWBPN75G80V,01HW3PKXP7TZ84VXMR21KVFGBC,2024-04-22T20:08:01.966759114Z,01HW3PKXS2X5CJDD9MT9ABZREA,2024-04-22T20:08:01.966759114Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:08:01.966759114Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:01.966759114Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:01.966759114Z,15,2024-04-22T20:08:15.121140703Z,96,2024-04-22T20:08:15.129021624Z,true,2024-04-22T20:08:15.131065203Z
01HW3PRY5W4B0A6KQ410R3DKZ6,01HW3PKXP9CCW6QS4KRHQDHPTW,2024-04-22T20:08:20.412789343Z,01HW3PKXS4X3EZF2E2NAF095CP,2024-04-22T20:08:20.412789343Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:08:20.412789343Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:20.412789343Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:20.412789343Z,2,2024-04-22T20:08:27.450324587Z,99,2024-04-22T20:08:27.450982121Z,true,2024-04-22T20:08:27.449579931Z
01HW3PRY635659GYCMRZ91FEN4,01HW3PKXP9CCW6QS4KRHQDHPTW,2024-04-22T20:08:20.419801315Z,01HW3PKXS4X3EZF2E2NAF095CP,2024-04-22T20:08:20.419801315Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:08:20.419801315Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:20.419801315Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:20.419801315Z,15,2024-04-22T20:08:35.719279956Z,20,2024-04-22T20:08:35.728480062Z,true,2024-04-22T20:08:35.727528864Z
01HW3PRY69VEYHJBVFT90KM17D,01HW3PKXP9CCW6QS4KRHQDHPTW,2024-04-22T20:08:20.42507883Z,01HW3PKXS4X3EZF2E2NAF095CP,2024-04-22T20:08:20.42507883Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:08:20.42507883Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:20.42507883Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:20.42507883Z,10,2024-04-22T20:08:27.69803904Z,93,2024-04-22T20:08:27.697088906Z,true,2024-04-22T20:08:27.701344404Z
01HW3PRY6DF2KZMFB976N8AXT9,01HW3PKXP9CCW6QS4KRHQDHPTW,2024-04-22T20:08:20.429655452Z,01HW3PKXS4X3EZF2E2NAF095CP,2024-04-22T20:08:20.429655452Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:08:20.429655452Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:20.429655452Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:20.429655452Z,0,2024-04-22T20:08:25.591331695Z,100,2024-04-22T20:08:25.592778275Z,true,2024-04-22T20:08:25.6003028Z
01HW3PSD7RJD70YWM5N2KMP678,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.832351889Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.832351889Z,01HW3P97YSHFMPRRPZRJVF2366,2024-04-22T20:08:35.832351889Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.832351889Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.832351889Z,0,2024-04-22T20:08:43.124122564Z,98,2024-04-22T20:08:43.126049761Z,true,2024-04-22T20:08:43.124869987Z
01HW3PSD7X9ZG6R721XT48G4ZE,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.837321419Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.837321419Z,01HW3PBT7BKA7KA2D2HHM3BPX1,2024-04-22T20:08:35.837321419Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.837321419Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.837321419Z,18,2024-04-22T20:08:54.602679772Z,15,2024-04-22T20:08:54.60685944Z,true,2024-04-22T20:08:54.613673429Z
01HW3PSD81KB212KNAZWXFDE65,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.842000223Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.842000223Z,01HW3PE7CD3NXYAN758T6V2XE4,2024-04-22T20:08:35.842000223Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.842000223Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.842000223Z,9,2024-04-22T20:08:44.030836679Z,87,2024-04-22T20:08:44.029592959Z,true,2024-04-22T20:08:44.038127392Z
01HW3PSD87Z9J2KVFNPWJ7H3PR,01HW3PKXPARV8ZPZE2WFF1KXDS,2024-04-22T20:08:35.847509346Z,01HW3PKXS7RZ8EQ17DD0DW76YP,2024-04-22T20:08:35.847509346Z,01HW3PGFF9YPGKTY2RDX16E7CZ,2024-04-22T20:08:35.847509346Z,01HW3P6XAHCHRJHRVFA1MMT5CK,2024-04-22T20:08:35.847509346Z,01HW3P6XB34VZ4RBNTRNYTSSYK,2024-04-22T20:08:35.847509346Z,0,2024-04-22T20:08:41.987064977Z,100,2024-04-22T20:08:41.992957977Z,true,2024-04-22T20:08:41.997480513Z
01HW3PSJD05WHA3AX467X95H7P,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.120911363Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.120911363Z,01HW3PJY7CDNFY1EZNPG031P0R,2024-04-22T20:08:41.120911363Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.120911363Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.120911363Z,35,2024-04-22T20:09:06.318611117Z,36,2024-04-22T20:09:06.323141367Z,true,2024-04-22T20:09:06.406860457Z
01HW3PSJD5TEYYVW4M42YSSWST,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.125852351Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.125852351Z,01HW3PMWC9NSWWJR2JWKHP34FD,2024-04-22T20:08:41.125852351Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.125852351Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.125852351Z,,,,,,
01HW3PSJD9E6RYDGH517MN0BS7,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.129831964Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.129831964Z,01HW3PMY35HVQSX6YHXW1YXS64,2024-04-22T20:08:41.129831964Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.129831964Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.129831964Z,15,2024-04-22T20:09:04.645748252Z,79,2024-04-22T20:09:04.649995365Z,true,2024-04-22T20:09:04.761407069Z
01HW3PSJDD6S1CVWG23F4ZPX55,01HW3PSHZQK7NB32AX1PWHB23T,2024-04-22T20:08:41.133810746Z,01HW3PSJ2CR58Y9ZTZDM943Q1S,2024-04-22T20:08:41.133810746Z,01HW3PMZR7MQ5GSEX4B42HM0E1,2024-04-22T20:08:41.133810746Z,01HW3PE9QTEKARXDQWMQZCY713,2024-04-22T20:08:41.133810746Z,01HW3PE9R68Y9AQWRWZPQZD4JK,2024-04-22T20:08:41.133810746Z,51,2024-04-22T20:08:59.358872772Z,52,2024-04-22T20:08:59.378271353Z,true,2024-04-22T20:08:59.446378221Z
