id,exitSurvey,exitSurveyLastChangedAt,treatment,treatmentLastChangedAt,participantID,participantIDLastChangedAt,exitStep,exitStepLastChangedAt,treatmentName,treatmentNameLastChangedAt,introDone,introDoneLastChangedAt,recipient,recipientLastChangedAt,urlParams,urlParamsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,emojiArray,emojiArrayLastChangedAt,intro,introLastChangedAt,name,nameLastChangedAt
01HW6HB8NY9N8PDWK2HZJ7RF1H,"{""age"":""49"",""gender"":""female"",""strength"":""i was weak. i realised i had to make additions after each round towards the end of the game"",""fair"":""yes"",""feedback"":""i didn't encounter anny problem"",""education"":""master"",""teammates"":""i don't know if they were telling. i assumed they were telling the truth. i couldn't notice a lie"",""notes"":""yes, but only for each round. it was a mistake. i should have added the numbers for each group of animals after each rounds. and recalculated the ratio with the total number. example: A) ratio2 = calculated on the sum of numbers of round 1+ round 2. B) ratio 3= calculated on the sum of numbers of round 1+ round 2+ round3. ect"",""politics"":""liberal"",""geo"":""canadian"",""ethnicity"":""amazigh""}",2024-04-23T23:00:00.320948472Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:37:56.535915097Z,01HW6HB891Z0CGZSHC9RSR702J,2024-04-23T22:31:12.830946878Z,1,2024-04-23T23:00:00.418880298Z,rerun-unidirectional- 0.3,2024-04-23T22:37:56.535915097Z,true,2024-04-23T22:38:43.898293716Z,01HW6HEHG9GVYN6YMCC74Z7ABY,2024-04-23T22:49:37.197535346Z,{},2024-04-23T22:31:13.041017017Z,game ended,2024-04-23T22:50:23.939753476Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:37:56.535915097Z,660efcf5c6e6410759dc2720,2024-04-23T22:31:12.830946878Z,"[""🐿️"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:38:44.225069669Z,4,2024-04-23T22:37:42.301041612Z,player 1,2024-04-23T22:38:44.225069669Z
01HW6HC69TMJM4YJWCJ2NJ83M2,"{""age"":""26"",""gender"":""Male"",""strength"":""Strong"",""fair"":""No - some people didn't answer nor indicate if there was more or less squirrels than rabbits etc"",""feedback"":""Not everyone answered each question"",""education"":""bachelor"",""teammates"":""Their answers were vague and some didn't even answer."",""notes"":""Yes"",""politics"":""Right"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T22:45:24.446251926Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:33:17.107866969Z,01HW6HC5P2S6BTPKSM8131GWJ7,2024-04-23T22:31:43.162123295Z,1,2024-04-23T22:45:24.424847072Z,rerun-unidirectional- 0.3,2024-04-23T22:33:17.107866969Z,true,2024-04-23T22:34:27.090497145Z,01HW6HDC4B9EKFTQMMFWZRZEMR,2024-04-23T22:43:41.292758086Z,{},2024-04-23T22:31:43.48903535Z,game ended,2024-04-23T22:44:27.38969398Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:33:17.107866969Z,6626d337d7cc945a71e31ed8,2024-04-23T22:31:43.162123295Z,"[""🐇"",""🐇"",""                                   "",""🐿️"",""🐇"",""🐇""]",2024-04-23T22:34:28.405213486Z,4,2024-04-23T22:34:09.858923794Z,player 2,2024-04-23T22:34:28.405213486Z
01HW6HCPDENZ5DJ2YXWTN2N74X,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:34:28.190717558Z,01HW6HCNFZQ6NENKWMEVSYSY93,2024-04-23T22:31:59.662144461Z,,,rerun-unidirectional- 0.3,2024-04-23T22:34:28.190717558Z,true,2024-04-23T22:34:44.061472054Z,01HW6HD2HTXVJSP6SFTCP58EN0,2024-04-23T22:48:08.303994789Z,{},2024-04-23T22:32:00.170948066Z,game ended,2024-04-23T22:48:55.94911516Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:34:28.190717558Z,65b12ff2322958b92e0af1d8,2024-04-23T22:31:59.662144461Z,"[""🐇"",""                                   "",""🐿️""]",2024-04-23T22:37:56.961106065Z,4,2024-04-23T22:34:40.586939833Z,player 2,2024-04-23T22:37:56.961106065Z
01HW6HD2HTXVJSP6SFTCP58EN0,"{""age"":""22"",""gender"":""male"",""strength"":""I managed to break from the pattern from just repeating what I saw and relayed more information"",""fair"":""Yes"",""feedback"":""N/A"",""education"":""bachelor"",""teammates"":""At first, no I dont believe so. One person did provide more information later on. "",""notes"":""Yes, I recorded the number of animals each person saw"",""politics"":""Left wing"",""geo"":""Canada"",""ethnicity"":""Chinese""}",2024-04-23T22:50:06.412895145Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:34:28.190717558Z,01HW6HD28NMXXBSFT2TDPE15NN,2024-04-23T22:32:12.091033729Z,1,2024-04-23T22:50:06.438855452Z,rerun-unidirectional- 0.3,2024-04-23T22:34:28.190717558Z,true,2024-04-23T22:37:37.410431283Z,01HW6HGNWGYZ3PSNHVK5VZ299R,2024-04-23T22:48:08.303994789Z,{},2024-04-23T22:32:12.260116345Z,game ended,2024-04-23T22:48:55.94911516Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:34:28.190717558Z,648f01c58064d7ef52b6922a,2024-04-23T22:32:12.091033729Z,"[""🐇"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""🐇"",""                                   "",""🐿️"",""🐿️""]",2024-04-23T22:37:56.961106065Z,4,2024-04-23T22:37:22.536279626Z,player 3,2024-04-23T22:37:56.961106065Z
01HW6HDC4B9EKFTQMMFWZRZEMR,"{""age"":""29"",""gender"":""Male"",""strength"":""Telling the truth"",""fair"":""No"",""feedback"":""Some users didn't respond or gave silly answers"",""education"":"""",""teammates"":""Some were good - some didn't provide responses."",""notes"":""No"",""politics"":""Left"",""geo"":""Yorkshire"",""ethnicity"":""British Pakistani""}",2024-04-23T22:45:39.099332727Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:33:17.107866969Z,01HW6HDBHED7D2EDR1AGM4HPNT,2024-04-23T22:32:21.899054294Z,1,2024-04-23T22:45:39.120569877Z,rerun-unidirectional- 0.3,2024-04-23T22:33:17.107866969Z,true,2024-04-23T22:34:16.782221671Z,01HW6HDGK1ZTFMV26GJY5TWXME,2024-04-23T22:43:41.292758086Z,{},2024-04-23T22:32:22.215014316Z,game ended,2024-04-23T22:44:27.38969398Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:33:17.107866969Z,62d6eac41ac6c880eeb084dc,2024-04-23T22:32:21.899054294Z,"[""🐿️"",""🐿️"",""                                   ""]",2024-04-23T22:34:28.405213486Z,4,2024-04-23T22:34:09.386878167Z,player 3,2024-04-23T22:34:28.405213486Z
01HW6HDEMEYRV41DK8HV8ZRFWN,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6HDE0GNR0P384HT1BYRCZG,2024-04-23T22:32:24.462618601Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:32:24.782832316Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,60aa16c68f8b93c186c5465b,2024-04-23T22:32:24.462618601Z,,,1,2024-04-23T22:32:35.804333122Z,,
01HW6HDGK1ZTFMV26GJY5TWXME,"{""age"":""29"",""gender"":""male"",""strength"":""the image didnt change, was not hard."",""fair"":""ill find out when i submit it wont i."",""feedback"":""the image didnt change."",""education"":""high-school"",""teammates"":""liars. all of them."",""notes"":""yes but it was rubbish, the image didnt change the whole time. just 5 squirrels. "",""politics"":""conservative"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-23T22:45:54.779774203Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:33:17.107866969Z,01HW6HDFXG6V1WPQ5VVDAZFJS5,2024-04-23T22:32:26.465195595Z,1,2024-04-23T22:45:54.421476247Z,rerun-unidirectional- 0.3,2024-04-23T22:33:17.107866969Z,true,2024-04-23T22:34:02.356771107Z,01HW6H30P319DMDNEHD7FZVX72,2024-04-23T22:43:41.292758086Z,{},2024-04-23T22:32:26.793157714Z,game ended,2024-04-23T22:44:27.38969398Z,01HW6HBPS7D03S2BC4XCVATQMT,2024-04-23T22:33:17.107866969Z,656350a7f6b4756ac64c5794,2024-04-23T22:32:26.465195595Z,"[""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:34:28.405213486Z,4,2024-04-23T22:33:59.13729491Z,player 4,2024-04-23T22:34:28.405213486Z
01HW6HDSSWVKBDFRSKAKJDM03X,"{""age"":""39"",""gender"":""female"",""strength"":""50/50"",""fair"":""no"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""no idea"",""notes"":""no"",""politics"":""left"",""geo"":""British"",""ethnicity"":""asian""}",2024-04-23T22:51:41.712748709Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:38:44.037557678Z,01HW6HDS1S19XY3F6ZFK8MRSQ2,2024-04-23T22:32:35.900266336Z,1,2024-04-23T22:51:41.740664006Z,rerun-unidirectional- 0.3,2024-04-23T22:38:44.037557678Z,true,2024-04-23T22:38:54.113382831Z,01HW6HEN4YZWDEQRQNYQ7FY8EH,2024-04-23T22:49:56.644625286Z,{},2024-04-23T22:32:36.313413569Z,game ended,2024-04-23T22:50:43.141204543Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:38:44.037557678Z,65ce2149ec03ebb3743f228b,2024-04-23T22:32:35.900266336Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-23T22:39:51.177984959Z,4,2024-04-23T22:38:46.146485365Z,player 1,2024-04-23T22:39:51.177984959Z
01HW6HE9WG8FB5BVXCEPEJJ9DY,"{""age"":""40"",""gender"":""Female"",""strength"":""average"",""fair"":""yes"",""feedback"":""none"",""education"":""master"",""teammates"":""Yes I felt they were good co-players. I assume they were telling the truth."",""notes"":""No"",""politics"":""Left"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T22:54:15.782546852Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:39:50.867700977Z,01HW6HE947R34MAPEZE0WGJZWH,2024-04-23T22:32:52.368403312Z,1,2024-04-23T22:54:15.841798879Z,rerun-unidirectional- 0.3,2024-04-23T22:39:50.867700977Z,true,2024-04-23T22:39:57.176675752Z,01HW6HKN9BQXM33TB2Y9FA4Z0G,2024-04-23T22:50:41.022371177Z,{},2024-04-23T22:32:52.709468436Z,game ended,2024-04-23T22:51:33.345327098Z,01HW6F52DEG1KJGJ9YCTTGRQAF,2024-04-23T22:39:50.867700977Z,55a7d0a1fdf99b65badeeed7,2024-04-23T22:32:52.368403312Z,"[""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-23T22:40:27.421529791Z,4,2024-04-23T22:39:53.695056615Z,player 1,2024-04-23T22:40:27.421529791Z
01HW6HEHG9GVYN6YMCC74Z7ABY,"{""age"":""25"",""gender"":""female"",""strength"":""I think most of my strength in this game came from the help of my teammates, or neighbors. "",""fair"":""I do believe so."",""feedback"":""I did not encounter any issues."",""education"":""high-school"",""teammates"":""I think they were telling the truth, I see no reason for them to lie."",""notes"":""I did take some notes on the ratio of rabbits vs squirrels. "",""politics"":""Independant"",""geo"":""American"",""ethnicity"":""White""}",2024-04-23T22:53:39.534884879Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:37:56.535915097Z,01HW6HEHACYG74R4E049MQ0KZW,2024-04-23T22:33:00.169980914Z,1,2024-04-23T22:53:39.573275524Z,rerun-unidirectional- 0.3,2024-04-23T22:37:56.535915097Z,true,2024-04-23T22:37:58.421795882Z,01HW6HJ6CDAAXDE75P5QC5B8FM,2024-04-23T22:49:37.197535346Z,{},2024-04-23T22:33:00.292708177Z,game ended,2024-04-23T22:50:23.939753476Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:37:56.535915097Z,5a94a4bf4eecca0001dd3c78,2024-04-23T22:33:00.169980914Z,"[""🐿️"",""                                   "",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:38:44.225069669Z,4,2024-04-23T22:37:47.164454687Z,player 2,2024-04-23T22:38:44.225069669Z
01HW6HEN4YZWDEQRQNYQ7FY8EH,"{""age"":""37"",""gender"":""female"",""strength"":""ok-ish"",""fair"":""yes"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""how would i know?"",""notes"":""no"",""politics"":""moderate"",""geo"":""canada"",""ethnicity"":""white""}",2024-04-23T22:51:43.038899353Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:38:44.037557678Z,01HW6HEMRQN3SPMAFWQ4478S9F,2024-04-23T22:33:03.902501935Z,1,2024-04-23T22:51:43.066997146Z,rerun-unidirectional- 0.3,2024-04-23T22:38:44.037557678Z,true,2024-04-23T22:39:32.539610334Z,01HW6HKB9F9VAA9KBYW3FP69ZZ,2024-04-23T22:49:56.644625286Z,{},2024-04-23T22:33:04.040146668Z,game ended,2024-04-23T22:50:43.141204543Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:38:44.037557678Z,5c80a72a979a7b0001f3c57b,2024-04-23T22:33:03.902501935Z,"[""🐿️"",""🐇"",""                                   ""]",2024-04-23T22:39:51.177984959Z,4,2024-04-23T22:39:13.495986426Z,player 2,2024-04-23T22:39:51.177984959Z
01HW6HGNWGYZ3PSNHVK5VZ299R,"{""age"":""33"",""gender"":""Female"",""strength"":""I was honest about what I could see, when someone else summarised, I tried to do the same as I thought it was a great idea"",""fair"":""Yes"",""feedback"":""There were no problems, it was an easy task. But sometimes I didn't receive any messages so it would be good to know if that was intentional"",""education"":""master"",""teammates"":""Yes. They told me the right number each time. One person summarised what everyone had told them, which was helpful in trying to decide the ratio. I then tried to do the same."",""notes"":""Yes, I tried to remember what they said in terms of what numbers they said"",""politics"":""Left"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T22:51:14.111919198Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:34:28.190717558Z,01HW6HGN7S9XCD6KN399SZTW4X,2024-04-23T22:34:10.192162419Z,1,2024-04-23T22:51:14.142106677Z,rerun-unidirectional- 0.3,2024-04-23T22:34:28.190717558Z,true,2024-04-23T22:37:56.470658166Z,01HW6H8TP5WHK4QG6GD673W48V,2024-04-23T22:48:08.303994789Z,{},2024-04-23T22:34:10.546197242Z,game ended,2024-04-23T22:48:55.94911516Z,01HW6F53QXXRKSG59KPTW9HYM1,2024-04-23T22:34:28.190717558Z,5996f25a05a0e30001f1fd72,2024-04-23T22:34:10.192162419Z,"[""🐿️"",""🐿️"",""                                   "",""🐿️"",""🐿️"",""🐿️""]",2024-04-23T22:37:56.961106065Z,4,2024-04-23T22:37:51.835398496Z,player 4,2024-04-23T22:37:56.961106065Z
01HW6HHBMTC4D51431J4B3VKEW,,,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:53:58.6514895Z,01HW6HHB5N9PA8SCR85XCNMPQF,2024-04-23T22:34:32.474585616Z,,,rerun-unidirectional- 0.3,2024-04-23T22:53:58.6514895Z,,,,,{},2024-04-23T22:34:32.701837389Z,game terminated,2024-04-23T22:54:17.277186618Z,01HW6JMNRC3XNSY5NXS1P1NYQ3,2024-04-23T22:53:58.6514895Z,65ba94cb895ab9391b6d9453,2024-04-23T22:34:32.474585616Z,,,1,2024-04-23T22:34:40.528556836Z,,
01HW6HJ6CDAAXDE75P5QC5B8FM,"{""age"":""31"",""gender"":""female"",""strength"":""detailed accurate answers"",""fair"":""more is always better!"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""maybe? No reason why they wouldn't, unless they were programmed bots"",""notes"":""yes, level of detail of information varied"",""politics"":""left"",""geo"":""british"",""ethnicity"":""asian""}",2024-04-23T22:51:59.310873425Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:37:56.535915097Z,01HW6HJ5RVBW43DNTH6B6FW1D3,2024-04-23T22:34:59.853597912Z,1,2024-04-23T22:51:59.28266557Z,rerun-unidirectional- 0.3,2024-04-23T22:37:56.535915097Z,true,2024-04-23T22:38:26.54876523Z,01HW6HKKEBNGQ77GTBYAXTQJXV,2024-04-23T22:49:37.197535346Z,{},2024-04-23T22:35:00.193443811Z,game ended,2024-04-23T22:50:23.939753476Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:37:56.535915097Z,62cc66d7db7262253e778d5d,2024-04-23T22:34:59.853597912Z,"[""🐿️"",""🐇"",""🐿️"",""                                   "",""🐇""]",2024-04-23T22:38:44.225069669Z,4,2024-04-23T22:38:22.182959014Z,player 3,2024-04-23T22:38:44.225069669Z
01HW6HJT71DDS4Y0RC7PP4E8PT,"{""age"":""24"",""gender"":""Female"",""strength"":""It took me a while to get into the flow, but otherwise I would like to think I did well."",""fair"":""Yes"",""feedback"":""The time for each round felt too little. I didn't have much time to think or come up with a strategy."",""education"":""bachelor"",""teammates"":""Yes, however some people had less straightforward answers than others"",""notes"":""Yes"",""politics"":"""",""geo"":"""",""ethnicity"":""Asian""}",2024-04-23T22:57:11.859816632Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:40:26.747344951Z,01HW6HJT2ZZ62YG4YZZVJAMXZ3,2024-04-23T22:35:20.161115672Z,1,2024-04-23T22:57:11.993268659Z,rerun-unidirectional- 0.3,2024-04-23T22:40:26.747344951Z,true,2024-04-23T22:41:18.073682917Z,01HW6HK25C0DT1WHNRYKVVMN9J,2024-04-23T22:52:45.972029993Z,{},2024-04-23T22:35:20.251734711Z,game ended,2024-04-23T22:53:51.375097153Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:40:26.747344951Z,65d6026605310835876ce7ce,2024-04-23T22:35:20.161115672Z,"[""🐇"",""                                   "",""🐿️"",""🐿️"",""🐿️"",""🐇""]",2024-04-23T22:41:18.536210138Z,4,2024-04-23T22:40:11.172664618Z,player 1,2024-04-23T22:41:18.536210138Z
01HW6HK25C0DT1WHNRYKVVMN9J,"{""age"":""41"",""gender"":""Male"",""strength"":""My strength is using rationality to determine the ratio of squirrels to rabbits."",""fair"":""Yes the pay was fair."",""feedback"":""Everything functioned very well. Interesting study!"",""education"":""master"",""teammates"":""I felt as though all were telling the truth but some were harder to understand than others."",""notes"":""No I didn´t take notes but I remembered what most people said."",""politics"":""Left"",""geo"":""Canada"",""ethnicity"":""White""}",2024-04-23T22:56:06.679260693Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:40:26.833035065Z,01HW6HK1JKNQTM1QH2TS935AK2,2024-04-23T22:35:28.300365785Z,1,2024-04-23T22:56:06.732417Z,rerun-unidirectional- 0.3,2024-04-23T22:40:26.833035065Z,true,2024-04-23T22:41:08.888716687Z,01HW6HQ0K6BRM6TC43EWKAZ1B5,2024-04-23T22:52:45.972029993Z,{},2024-04-23T22:35:28.541675392Z,game ended,2024-04-23T22:53:51.375097153Z,01HW6F51PB7TK0RATD00Z34Z52,2024-04-23T22:40:26.833035065Z,6103faf786fadc527c321262,2024-04-23T22:35:28.300365785Z,"[""                                   "",""🐇"",""🐿️"",""🐿️"",""🐇""]",2024-04-23T22:41:18.536210138Z,4,2024-04-23T22:40:16.402209334Z,player 2,2024-04-23T22:41:18.536210138Z
01HW6HKB9F9VAA9KBYW3FP69ZZ,"{""age"":""44"",""gender"":""male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""high-school"",""teammates"":""yes"",""notes"":""no"",""politics"":"""",""geo"":"""",""ethnicity"":""""}",2024-04-23T22:51:27.433015685Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:38:44.037557678Z,01HW6HKAMJQ8X8RPGSAJEJGZMC,2024-04-23T22:35:37.647938118Z,1,2024-04-23T22:51:27.360581171Z,rerun-unidirectional- 0.3,2024-04-23T22:38:44.037557678Z,true,2024-04-23T22:39:41.935482344Z,01HW6HKYXE86MKT6VE7CMKEZ0C,2024-04-23T22:49:56.644625286Z,{},2024-04-23T22:35:38.037097175Z,game ended,2024-04-23T22:50:43.141204543Z,01HW6HQNVP64DHZHNWSYFR9894,2024-04-23T22:38:44.037557678Z,64012975c4251a860b518c8b,2024-04-23T22:35:37.647938118Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-23T22:39:51.177984959Z,4,2024-04-23T22:39:36.47862787Z,player 3,2024-04-23T22:39:51.177984959Z
01HW6HKKEBNGQ77GTBYAXTQJXV,"{""age"":""21"",""gender"":""Male"",""strength"":""Calculating"",""fair"":""Yep"",""feedback"":"""",""education"":""high-school"",""teammates"":""Sometimes"",""notes"":""no"",""politics"":"""",""geo"":""Hong Kong"",""ethnicity"":""Chinese ""}",2024-04-23T22:51:13.34630177Z,"{""condition"":""unidirectional"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-04-23T22:35:46.019699167Z,01HW6HKJTBW7WJWPDG2D3GJDPT,2024-04-23T22:35:45.995261449Z,1,2024-04-23T22:51:13.375428967Z,rerun-unidirectional- 0.3,2024-04-23T22:35:46.019699167Z,true,2024-04-23T22:37:02.862169863Z,01HW6HB8NY9N8PDWK2HZJ7RF1H,2024-04-23T22:49:37.197535346Z,{},2024-04-23T22:35:46.33042461Z,game ended,2024-04-23T22:50:23.939753476Z,01HW6F533P6GH66KHGJB2WFZ5K,2024-04-23T22:35:46.019699167Z,62c5d77b4eacc0065ba43fe7,2024-04-23T22:35:45.995261449Z,"[""🐿️"",""                                   "",""🐿️""]",2024-04-23T22:38:44.225069669Z,4,2024-04-23T22:36:57.052896795Z,player 4,2024-04-23T22:38:44.225069669Z
