id,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,urlParams,urlParamsLastChangedAt,treatmentName,treatmentNameLastChangedAt,emojiArray,emojiArrayLastChangedAt,participantID,participantIDLastChangedAt,treatment,treatmentLastChangedAt,exitStep,exitStepLastChangedAt,exitSurvey,exitSurveyLastChangedAt
01HW68CRJQBW8MNH5WA8834RAX,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:49.51633895Z,,,,,,,65564e6382174b3b16871e97,2024-04-23T19:54:44.695275817Z,{},2024-04-23T19:54:44.887688779Z,rerun-slider- 0.7,2024-04-23T20:27:20.979496968Z,,,01HW68CR84818MVMR8SHZE2ADA,2024-04-23T19:54:44.695275817Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:20.979496968Z,1,2024-04-23T19:57:09.90033342Z,"{""age"":""31"",""gender"":""Female"",""strength"":""Strong"",""fair"":""Yes"",""feedback"":""It went to the next page before I was even finished reading??"",""education"":""other"",""teammates"":""No"",""notes"":""No"",""politics"":""Middle"",""geo"":""Indian"",""ethnicity"":""South Asian ""}",2024-04-23T19:57:09.890850138Z
01HW68CTW63VP48T6883FB01A8,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:53.133590651Z,,,,,,,612865b9193239815830941c,2024-04-23T19:54:47.046094978Z,{},2024-04-23T19:54:47.20982586Z,rerun-slider- 0.7,2024-04-23T20:27:20.979496968Z,,,01HW68CTP1QJN049MDR4J9C9BX,2024-04-23T19:54:47.046094978Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:20.979496968Z,1,2024-04-23T19:56:08.391275684Z,"{""age"":""22"",""gender"":""Female"",""strength"":""Not great "",""fair"":""Yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""Yes"",""notes"":""No"",""politics"":""Liberal "",""geo"":""Canada "",""ethnicity"":""White""}",2024-04-23T19:56:08.384339805Z
01HW68CWWP018V9Z21JKEMD5QD,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:55.803726817Z,,,,,,,6303b4c05665ebafc44b5f19,2024-04-23T19:54:49.110701152Z,{},2024-04-23T19:54:49.53972119Z,rerun-slider- 0.7,2024-04-23T20:27:21.056614748Z,,,01HW68CVX28N0ZXEZ39S3SPZDZ,2024-04-23T19:54:49.110701152Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.056614748Z,1,2024-04-23T19:56:13.889538394Z,"{""age"":""25"",""gender"":""female"",""strength"":""it was ok"",""fair"":""sort of "",""feedback"":""none"",""education"":""high-school"",""teammates"":""yes, they were "",""notes"":""yes"",""politics"":""middle"",""geo"":""kent"",""ethnicity"":""british ""}",2024-04-23T19:56:13.882761593Z
01HW68D11R1P6ETQVQY4D7FX54,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:54:55.972265448Z,,,,,,,59c2fa00e3a73b00011a8e34,2024-04-23T19:54:53.368589699Z,{},2024-04-23T19:54:53.741865902Z,rerun-slider- 0.7,2024-04-23T20:27:21.203279075Z,,,01HW68D0BQ5ZQRF107Y7B0AXEC,2024-04-23T19:54:53.368589699Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.203279075Z,,,,
01HW68DDVQ9NM3Q0TGDMHJR9KE,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,,,,,,,,,63d4857d5c9e6f18b03027b3,2024-04-23T19:55:06.487636263Z,{},2024-04-23T19:55:06.637491318Z,rerun-slider- 0.7,2024-04-23T20:27:21.315456174Z,,,01HW68DDKGAJMYEQN1XSC7XW6S,2024-04-23T19:55:06.487636263Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.315456174Z,,,,
01HW68F2MZEWXTEVH1SY8A3DAN,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:56:00.563724558Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:59:02.709230579Z,true,2024-04-23T19:59:14.734531056Z,player 1,2024-04-23T19:59:14.940755479Z,01HW68GCQHAS5DJ2SYZN355856,2024-04-23T20:03:01.829721164Z,61757b454b6809148cd5add0,2024-04-23T19:56:00.543813972Z,{},2024-04-23T19:56:00.895891397Z,rerun-slider- 0.7,2024-04-23T19:56:00.563724558Z,"[""🐇"",""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68F1ZABTG35F82SZ3D7X6Z,2024-04-23T19:56:00.543813972Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:56:00.563724558Z,1,2024-04-23T20:04:36.334789095Z,"{""age"":""42"",""gender"":""female"",""strength"":""strong"",""fair"":""yes"",""feedback"":""none"",""education"":""high-school"",""teammates"":""not sure but hoped they were telling truth"",""notes"":""yes"",""politics"":""none"",""geo"":""uk"",""ethnicity"":""british""}",2024-04-23T20:04:37.236402268Z
01HW68FGR6GTSNTHJ3FA16RF0E,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:56:33.214628555Z,,,,,,,5eac671f0658ac0ea6c730d2,2024-04-23T19:56:14.982575696Z,{},2024-04-23T19:56:15.329487859Z,rerun-slider- 0.7,2024-04-23T20:27:21.35536006Z,,,01HW68FG3H205KCWZZHGBY9WJW,2024-04-23T19:56:14.982575696Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.35536006Z,,,,
01HW68GCQHAS5DJ2SYZN355856,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:56:43.654374722Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:58:29.064807688Z,true,2024-04-23T19:58:33.534619009Z,player 2,2024-04-23T19:59:14.940755479Z,01HW68GH15HEQXFG27Y4TPG9FP,2024-04-23T20:03:01.829721164Z,56f5d4dc736c79000b228286,2024-04-23T19:56:43.633116573Z,{},2024-04-23T19:56:43.973538494Z,rerun-slider- 0.7,2024-04-23T19:56:43.654374722Z,"[""🐇"",""                                   "",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68GC45MC854SF3P6TJ6H8V,2024-04-23T19:56:43.633116573Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:56:43.654374722Z,1,2024-04-23T20:05:26.860998155Z,"{""age"":""32"",""gender"":""male"",""strength"":""Trying to work out the percentage of my garden, then of any other messages I had to relay this to the next team member."",""fair"":""Yes"",""feedback"":""No problems"",""education"":""master"",""teammates"":""I had no way of knowing. I could not see there garden. I presumed they would be telling the truth to help the team in general"",""notes"":""Just mental notes. Tried to work out percentage based on messages recieved."",""politics"":""left"",""geo"":""British"",""ethnicity"":""white""}",2024-04-23T20:05:26.850462344Z
01HW68GH15HEQXFG27Y4TPG9FP,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:56:48.053093661Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:58:59.209726345Z,true,2024-04-23T19:59:06.507135105Z,player 3,2024-04-23T19:59:14.940755479Z,01HW68H4DN99QW20XZ2YNKZBNY,2024-04-23T20:03:01.829721164Z,5d747c71641e7d0019a27ad4,2024-04-23T19:56:48.038001278Z,{},2024-04-23T19:56:48.866158367Z,rerun-slider- 0.7,2024-04-23T19:56:48.053093661Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇"",""                                   "",""🐿️"",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68GFTCQT54597ZHNTE66PT,2024-04-23T19:56:48.038001278Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:56:48.053093661Z,1,2024-04-23T20:04:34.498019102Z,"{""age"":""35"",""gender"":""Female"",""strength"":""I think i was quite a strong player!"",""fair"":""100%"",""feedback"":""No problems!"",""education"":""high-school"",""teammates"":""Yes i believe they were!"",""notes"":""Yes i did!"",""politics"":""N/A"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T20:04:34.508826801Z
01HW68GKVGMJCJ80CKRM58S0A9,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:57:03.045118648Z,,,,,,,5c00043a6d931200019bcb9b,2024-04-23T19:56:50.92889744Z,{},2024-04-23T19:56:51.253327587Z,rerun-slider- 0.7,2024-04-23T20:27:21.544746902Z,,,01HW68GK8BN825D9DTN55XSDND,2024-04-23T19:56:50.92889744Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.544746902Z,,,,
01HW68H4DN99QW20XZ2YNKZBNY,01HW65RG3DMD8FH11D8CEF8E21,2024-04-23T19:57:07.913731951Z,game ended,2024-04-23T20:03:18.434454749Z,3,2024-04-23T19:59:03.537231669Z,true,2024-04-23T19:59:13.393470743Z,player 4,2024-04-23T19:59:14.940755479Z,01HW68F2MZEWXTEVH1SY8A3DAN,2024-04-23T20:03:01.829721164Z,6457abf2901da540ba46b6fd,2024-04-23T19:57:07.893955204Z,{},2024-04-23T19:57:08.227066741Z,rerun-slider- 0.7,2024-04-23T19:57:07.913731951Z,"[""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-23T19:59:14.940755479Z,01HW68H3T6NJ4MBPANGYT9MM2W,2024-04-23T19:57:07.893955204Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T19:57:07.913731951Z,1,2024-04-23T20:04:45.5312093Z,"{""age"":""63"",""gender"":""female"",""strength"":""some knowledge of ratios "",""fair"":""don't know"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""I expect so"",""notes"":""no. I took note of what they said though"",""politics"":""leftish"",""geo"":""United Kingdom"",""ethnicity"":""white""}",2024-04-23T20:04:45.542312821Z
01HW68HJ86412A8XSN5K3Q8PSR,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,2,2024-04-23T19:58:55.953040373Z,,,,,,,5e36a3acd119d66316c22bc5,2024-04-23T19:57:22.054555123Z,{},2024-04-23T19:57:22.413774796Z,rerun-slider- 0.7,2024-04-23T20:27:21.731796487Z,,,01HW68HHKZ6F1EMANP1JRPC1YJ,2024-04-23T19:57:22.054555123Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.731796487Z,1,2024-04-23T20:00:36.662112622Z,"{""age"":""43"",""gender"":""female"",""strength"":""no idea"",""fair"":""no idea"",""feedback"":""ended while i was doing quiz"",""education"":""high-school"",""teammates"":""no idea"",""notes"":""i dont know what happened but survey ended as i was answering the test questions"",""politics"":""centre"",""geo"":""british"",""ethnicity"":""white""}",2024-04-23T20:00:36.505563932Z
01HW68JJ0JAZSMAGG57NDVH1FR,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:57:59.841294851Z,,,,,,,64807f91bd90462348c5d01b,2024-04-23T19:57:54.578615432Z,{},2024-04-23T19:57:54.769075969Z,rerun-slider- 0.7,2024-04-23T20:27:21.731796487Z,,,01HW68JHNNTW0CHNTMNX5Q6151,2024-04-23T19:57:54.578615432Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.731796487Z,1,2024-04-23T20:02:01.435665297Z,"{""age"":""24"",""gender"":""Male"",""strength"":""I don't know. "",""fair"":""I don't know if I should be paid for this."",""feedback"":""The game came to this page while I was reading the rules. I never got to interact with anyone or even see how many critters were there."",""education"":""other"",""teammates"":""I did not get to interact with anyone"",""notes"":""No."",""politics"":""Apolitical"",""geo"":""Canada"",""ethnicity"":""Ceylon Moor""}",2024-04-23T20:02:01.427671366Z
01HW68K08F791Y7KZQG1B3X02R,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:58:17.065897495Z,,,,,,,60fee7266b5eea02c3563a26,2024-04-23T19:58:09.167908708Z,{},2024-04-23T19:58:09.356820361Z,rerun-slider- 0.7,2024-04-23T20:27:21.731796487Z,,,01HW68JZS987MZJN906RQ461JJ,2024-04-23T19:58:09.167908708Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.731796487Z,1,2024-04-23T19:59:33.154989048Z,"{""age"":""32"",""gender"":""female"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":"""",""teammates"":"""",""notes"":"""",""politics"":"""",""geo"":"""",""ethnicity"":""white""}",2024-04-23T19:59:33.142812195Z
01HW68K3YQHT5D1GTW5RBBVJ14,,2024-04-23T20:32:44.77736604Z,no more games,2024-04-23T20:32:44.77736604Z,1,2024-04-23T19:58:19.300293171Z,,,,,,,59d3bc2147f4e80001a6c559,2024-04-23T19:58:12.952002743Z,{},2024-04-23T19:58:13.27856818Z,rerun-slider- 0.7,2024-04-23T20:27:21.792215733Z,,,01HW68K3BKT0BVRHSCPXATPJ9G,2024-04-23T19:58:12.952002743Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:27:21.792215733Z,,,,
01HW68PDR4WHE0XFRN06FGSETW,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:00:01.300148848Z,game ended,2024-04-23T20:07:30.600364272Z,3,2024-04-23T20:00:57.770186194Z,true,2024-04-23T20:01:03.766952922Z,player 1,2024-04-23T20:04:03.120329352Z,01HW68QQZB3MJNEHZGKKZFPRV3,2024-04-23T20:07:17.784946718Z,660b13048eeef80fbdebe2c8,2024-04-23T20:00:01.284358924Z,{},2024-04-23T20:00:01.435658485Z,rerun-slider- 0.7,2024-04-23T20:00:01.300148848Z,"[""🐿️"",""🐇"",""🐿️"",""🐇"",""                                   ""]",2024-04-23T20:04:03.120329352Z,01HW68PDFJH7SRDAKGA6S5MWMM,2024-04-23T20:00:01.284358924Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:00:01.300148848Z,,,,
01HW68QQZB3MJNEHZGKKZFPRV3,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:00:44.547660221Z,game ended,2024-04-23T20:07:30.600364272Z,3,2024-04-23T20:02:26.670725072Z,true,2024-04-23T20:02:29.896133482Z,player 2,2024-04-23T20:04:03.120329352Z,01HW68T2DBPVD6YN3XMCY967MH,2024-04-23T20:07:17.784946718Z,5eaac1b48d712102356b170f,2024-04-23T20:00:44.5232623Z,{},2024-04-23T20:00:44.874757015Z,rerun-slider- 0.7,2024-04-23T20:00:44.547660221Z,"[""🐿️"",""🐿️"",""🐇"",""🐇"",""                                   "",""🐇"",""🐇""]",2024-04-23T20:04:03.120329352Z,01HW68QQAHEJTK0MRRGNJHKAC0,2024-04-23T20:00:44.5232623Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:00:44.547660221Z,1,2024-04-23T20:08:16.265322343Z,"{""age"":""25"",""gender"":""F"",""strength"":""Okay"",""fair"":""Yes"",""feedback"":""NA"",""education"":""high-school"",""teammates"":""Sometimes"",""notes"":""Yes"",""politics"":""NA"",""geo"":""British"",""ethnicity"":""Black""}",2024-04-23T20:08:16.254109484Z
01HW68T2DBPVD6YN3XMCY967MH,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:02:00.76501614Z,game ended,2024-04-23T20:07:30.600364272Z,3,2024-04-23T20:03:14.335278271Z,true,2024-04-23T20:03:18.092690548Z,player 3,2024-04-23T20:04:03.120329352Z,01HW68W3ZYP1ETK6DTGD5356YW,2024-04-23T20:07:17.784946718Z,5fc6df58f380620a09116434,2024-04-23T20:02:00.747627463Z,{},2024-04-23T20:02:01.455486946Z,rerun-slider- 0.7,2024-04-23T20:02:00.76501614Z,"[""                                   "",""🐇"",""🐇"",""🐇""]",2024-04-23T20:04:03.120329352Z,01HW68T1ZDG0DJAM4SETM63ZS6,2024-04-23T20:02:00.747627463Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:02:00.76501614Z,1,2024-04-23T20:08:44.030876123Z,"{""age"":""24"",""gender"":""Female"",""strength"":""I took my teammates' advice under consideration. "",""fair"":""Yes"",""feedback"":""Nothing to add"",""education"":""bachelor"",""teammates"":""I think so? I always saw rabbits but its possible other people were seeing squirrels. The reports I got from teammates were pretty consistent which makes me think they were telling the truth. "",""notes"":""No"",""politics"":""Independent"",""geo"":""USA"",""ethnicity"":""White""}",2024-04-23T20:08:44.020526726Z
01HW68VCA52S9GPGV7D8G9Z54J,01HW68XWRR99JN1C04C9NRHR6W,2024-04-23T20:06:58.376342958Z,game ended,2024-04-23T20:11:30.89554896Z,3,2024-04-23T20:06:57.657533605Z,true,2024-04-23T20:07:00.466429594Z,player 1,2024-04-23T20:07:41.925284878Z,01HW68WQWERAPR39NMF9B0BNJC,2024-04-23T20:11:20.929867241Z,5f1d635678812366e39f335f,2024-04-23T20:02:43.653161262Z,{},2024-04-23T20:02:43.986681085Z,rerun-slider- 0.7,2024-04-23T20:06:58.376342958Z,"[""                                   "",""🐇"",""🐿️""]",2024-04-23T20:07:41.925284878Z,01HW68VBP39751QCT7SKY3F90D,2024-04-23T20:02:43.653161262Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:06:58.376342958Z,1,2024-04-23T20:12:18.475940579Z,"{""age"":""31"",""gender"":""Female"",""strength"":""There was no strength "",""fair"":""Yes"",""feedback"":"""",""education"":""bachelor"",""teammates"":""I guess so "",""notes"":""Yes"",""politics"":""Left"",""geo"":""UK"",""ethnicity"":""White""}",2024-04-23T20:12:18.489305093Z
01HW68VS2V6A15VH1WP91B3F6A,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:04:02.700430987Z,game ended,2024-04-23T20:11:13.47694181Z,3,2024-04-23T20:04:20.350314035Z,true,2024-04-23T20:04:23.365063276Z,player 1,2024-04-23T20:06:58.570415913Z,01HW68VZN4A65R8ANAGZJ4BPQA,2024-04-23T20:10:48.584897668Z,60fe0460e678d2576844fe5e,2024-04-23T20:02:56.731868514Z,{},2024-04-23T20:02:56.937975188Z,rerun-slider- 0.7,2024-04-23T20:04:02.700430987Z,"[""🐇"",""🐿️"",""🐇"",""🐇"",""🐿️"",""                                   "",""🐿️""]",2024-04-23T20:06:58.570415913Z,01HW68VRQ4G54WDTN87792504K,2024-04-23T20:02:56.731868514Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:04:02.700430987Z,1,2024-04-23T20:12:27.262379516Z,"{""age"":""34"",""gender"":""female"",""strength"":""I think that quickly choosing was a strength. Understanding percentages. "",""fair"":""Yes."",""feedback"":""It took quite a while before the game started. "",""education"":""master"",""teammates"":""I think so. They were all in mostly agreement. "",""notes"":""Yes, they determined my choice after the initial choice."",""politics"":""liberal"",""geo"":""usa"",""ethnicity"":""white""}",2024-04-23T20:12:27.247662534Z
01HW68VZN4A65R8ANAGZJ4BPQA,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:04:02.700430987Z,game ended,2024-04-23T20:11:13.47694181Z,3,2024-04-23T20:04:57.334722144Z,true,2024-04-23T20:05:28.911907671Z,player 2,2024-04-23T20:06:58.570415913Z,01HW68W38RN99EY29M2EXVZJVJ,2024-04-23T20:10:48.584897668Z,5987bfb80e411a0001d83837,2024-04-23T20:03:03.46031045Z,{},2024-04-23T20:03:03.762917726Z,rerun-slider- 0.7,2024-04-23T20:04:02.700430987Z,"[""🐇"",""🐇"",""                                   "",""🐿️"",""🐇"",""🐇""]",2024-04-23T20:06:58.570415913Z,01HW68VZ3C5WN46YR4HFNENXP8,2024-04-23T20:03:03.46031045Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:04:02.700430987Z,1,2024-04-23T20:12:28.141508576Z,"{""age"":""32"",""gender"":""Male"",""strength"":""Had a good position on what I could decide on all tasks."",""fair"":""Yes, for what I did."",""feedback"":""None."",""education"":""high-school"",""teammates"":""The numbers were everywhere, up and down so I couldn't be certain they were always correct, so I went with my gut."",""notes"":""On occasions."",""politics"":""Conservative"",""geo"":""British"",""ethnicity"":""White""}",2024-04-23T20:12:28.128993385Z
01HW68W38RN99EY29M2EXVZJVJ,01HW68QEE9VAQA6V0X1JTBE62C,2024-04-23T20:04:02.700430987Z,game ended,2024-04-23T20:11:13.47694181Z,3,2024-04-23T20:06:47.069504357Z,true,2024-04-23T20:06:58.276001347Z,player 3,2024-04-23T20:06:58.570415913Z,01HW68WASEF6S6ZPD495BJVE75,2024-04-23T20:10:48.584897668Z,5ec705b09b469614f8418b27,2024-04-23T20:03:07.160727127Z,{},2024-04-23T20:03:07.513511537Z,rerun-slider- 0.7,2024-04-23T20:04:02.700430987Z,"[""                                   "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-04-23T20:06:58.570415913Z,01HW68W2M714Z9XJNHTHCN2R96,2024-04-23T20:03:07.160727127Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:04:02.700430987Z,1,2024-04-23T20:18:36.855468478Z,"{""age"":""60"",""gender"":""male"",""strength"":""Took me a while - not sure if my answer was recorded in the first instance and suspect a later one also failed despite repeated pressing of the submit button. I don't know if one person (perhaps me) repeatedly selecting a percentage in a particularly narrow range influenced how everyone else eventually selected their percentage."",""fair"":""I have no issue with it - pay is determined by the game designer and researcher - if I was unhappy, I wouldn't play/join the study"",""feedback"":""Possibly two responses not recorded - as mentioned in the first text box"",""education"":""master"",""teammates"":""I don't really know - it's hard to say without seeing what they saw"",""notes"":""No, but I took note mentally and watched the trend"",""politics"":""Strong left - liberal socially and economically "",""geo"":""NW England, United Kingdom"",""ethnicity"":""white british""}",2024-04-23T20:18:36.83259787Z
01HW68W3ZYP1ETK6DTGD5356YW,01HW68HH6SBW3MFSFTFK9Y26EH,2024-04-23T20:03:07.919607991Z,game ended,2024-04-23T20:07:30.600364272Z,3,2024-04-23T20:03:59.811073727Z,true,2024-04-23T20:04:02.550347867Z,player 4,2024-04-23T20:04:03.120329352Z,01HW68PDR4WHE0XFRN06FGSETW,2024-04-23T20:07:17.784946718Z,60ed8b9aa9275e30071f2e86,2024-04-23T20:03:07.9026015Z,{},2024-04-23T20:03:08.256627591Z,rerun-slider- 0.7,2024-04-23T20:03:07.919607991Z,"[""🐇"",""🐇"",""🐇"",""🐇"",""🐿️"",""🐿️"",""                                   "",""🐇""]",2024-04-23T20:04:03.120329352Z,01HW68W3BFYMJRGAPP3W0N5J4Z,2024-04-23T20:03:07.9026015Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.7}",2024-04-23T20:03:07.919607991Z,1,2024-04-23T20:08:41.279877006Z,"{""age"":""53"",""gender"":""Male"",""strength"":""Unsure, thought was good but grew doubts."",""fair"":""Yes"",""feedback"":""None"",""education"":""high-school"",""teammates"":""No"",""notes"":""Tried, some"",""politics"":""Mildly Conservative"",""geo"":""British/UK"",""ethnicity"":""Caucasian""}",2024-04-23T20:08:41.269251285Z
